Municipality,Year,Value
Sobral de Monte Agraço,2008,
Torres Vedras,2008,
Águeda,2008,
Albergaria-a-Velha,2008,
Anadia,2008,
Aveiro,2008,
Estarreja,2008,
Ílhavo,2008,
Murtosa,2008,
Oliveira do Bairro,2008,
Ovar,2008,
Sever do Vouga,2008,
Vagos,2008,
Arganil,2008,
Cantanhede,2008,
Coimbra,2008,
Condeixa-a-Nova,2008,
Figueira da Foz,2008,
Góis,2008,
Lousã,2008,
Mealhada,2008,
Mira,2008,
Miranda do Corvo,2008,
Montemor-o-Velho,2008,
Mortágua,2008,
Oliveira do Hospital,2008,
Pampilhosa da Serra,2008,
Penacova,2008,
Penela,2008,
Soure,2008,
Tábua,2008,
Vila Nova de Poiares,2008,
Alvaiázere,2008,
Ansião,2008,
Batalha,2008,
Castanheira de Pêra,2008,
Figueiró dos Vinhos,2008,
Leiria,2008,
Marinha Grande,2008,
Pedrógão Grande,2008,
Pombal,2008,
Porto de Mós,2008,
Aguiar da Beira,2008,
Carregal do Sal,2008,
Castro Daire,2008,
Mangualde,2008,
Nelas,2008,
Oliveira de Frades,2008,
Penalva do Castelo,2008,
Santa Comba Dão,2008,
São Pedro do Sul,2008,
Sátão,2008,
Tondela,2008,
Vila Nova de Paiva,2008,
Viseu,2008,
Vouzela,2008,
Castelo Branco,2008,
Idanha-a-Nova,2008,
Oleiros,2008,
Penamacor,2008,
Proença-a-Nova,2008,
Vila Velha de Ródão,2008,
Abrantes,2008,
Alcanena,2008,
Constância,2008,
Entroncamento,2008,
Ferreira do Zêzere,2008,
Mação,2008,
Ourém,2008,
Sardoal,2008,
Sertã,2008,
Tomar,2008,
Torres Novas,2008,
Vila de Rei,2008,
Vila Nova da Barquinha,2008,
Almeida,2008,
Belmonte,2008,
Celorico da Beira,2008,
Covilhã,2008,
Figueira de Castelo Rodrigo,2008,
Fornos de Algodres,2008,
Fundão,2008,
Gouveia,2008,
Guarda,2008,
Manteigas,2008,
Mêda,2008,
Pinhel,2008,
Sabugal,2008,
Seia,2008,
Trancoso,2008,
Alcochete,2008,
Almada,2008,
Amadora,2008,
Barreiro,2008,
Cascais,2008,
Lisboa,2008,
Loures,2008,
Mafra,2008,
Moita,2008,
Montijo,2008,
Odivelas,2008,
Oeiras,2008,
Palmela,2008,
Seixal,2008,
Sesimbra,2008,
Setúbal,2008,
Sintra,2008,
Vila Franca de Xira,2008,
Alcácer do Sal,2008,
Grândola,2008,
Odemira,2008,
Santiago do Cacém,2008,
Sines,2008,
Aljustrel,2008,
Almodôvar,2008,
Alvito,2008,
Barrancos,2008,
Beja,2008,
Castro Verde,2008,
Cuba,2008,
Ferreira do Alentejo,2008,
Mértola,2008,
Moura,2008,
Ourique,2008,
Serpa,2008,
Vidigueira,2008,
Almeirim,2008,
Alpiarça,2008,
Azambuja,2008,
Benavente,2008,
Cartaxo,2008,
Chamusca,2008,
Coruche,2008,
Golegã,2008,
Rio Maior,2008,
Salvaterra de Magos,2008,
Santarém,2008,
Alter do Chão,2008,
Arronches,2008,
Avis,2008,
Campo Maior,2008,
Castelo de Vide,2008,
Crato,2008,
Elvas,2008,
Fronteira,2008,
Gavião,2008,
Marvão,2008,
Monforte,2008,
Nisa,2008,
Ponte de Sor,2008,
Portalegre,2008,
Sousel,2008,
Alandroal,2008,
Arraiolos,2008,
Borba,2008,
Estremoz,2008,
Évora,2008,
Montemor-o-Novo,2008,
Mora,2008,
Mourão,2008,
Portel,2008,
Redondo,2008,
Reguengos de Monsaraz,2008,
Vendas Novas,2008,
Viana do Alentejo,2008,
Vila Viçosa,2008,
Albufeira,2008,
Alcoutim,2008,
Aljezur,2008,
Castro Marim,2008,
Faro,2008,
Lagoa,2008,
Lagos,2008,
Loulé,2008,
Monchique,2008,
Olhão,2008,
Portimão,2008,
São Brás de Alportel,2008,
Silves,2008,
Tavira,2008,
Vila do Bispo,2008,
Vila Real de Santo António,2008,
Vila do Porto,2008,
Lagoa [R.A.A.],2008,
Nordeste,2008,
Ponta Delgada,2008,
Povoação,2008,
Ribeira Grande,2008,
Vila Franca do Campo,2008,
Angra do Heroísmo,2008,
Vila da Praia da Vitória,2008,
Santa Cruz da Graciosa,2008,
Calheta [R.A.A.],2008,
Velas,2008,
Lajes do Pico,2008,
Madalena,2008,
São Roque do Pico,2008,
Horta,2008,
Lajes das Flores,2008,
Santa Cruz das Flores,2008,
Corvo,2008,
Calheta [R.A.M.],2008,
Câmara de Lobos,2008,
Funchal,2008,
Machico,2008,
Ponta do Sol,2008,
Porto Moniz,2008,
Ribeira Brava,2008,
Santa Cruz,2008,
Santana,2008,
São Vicente,2008,
Porto Santo,2008,
Arcos de Valdevez,2009,734.3
Caminha,2009,879.2
Melgaço,2009,729.9
Monção,2009,718.6
Paredes de Coura,2009,713.7
Ponte da Barca,2009,753.8
Ponte de Lima,2009,747.8
Valença,2009,824.8
Viana do Castelo,2009,901.2
Vila Nova de Cerveira,2009,864.4
Amares,2009,792.5
Barcelos,2009,752.8
Braga,2009,907.8
Esposende,2009,745.6
Terras de Bouro,2009,792.0
Vila Verde,2009,716.4
Cabeceiras de Basto,2009,730.4
Fafe,2009,673.9
Guimarães,2009,772.7
Mondim de Basto,2009,616.6
Póvoa de Lanhoso,2009,702.8
Vieira do Minho,2009,676.4
Vila Nova de Famalicão,2009,877.5
Vizela,2009,645.3
Arouca,2009,698.2
Espinho,2009,811.4
Gondomar,2009,817.0
Maia,2009,1071.6
Matosinhos,2009,1096.2
Oliveira de Azeméis,2009,884.5
Paredes,2009,745.4
Porto,2009,1217.3
Póvoa de Varzim,2009,854.3
Santa Maria da Feira,2009,898.0
Santo Tirso,2009,773.3
São João da Madeira,2009,867.4
Trofa,2009,910.9
Vale de Cambra,2009,943.0
Valongo,2009,865.7
Vila do Conde,2009,893.9
Vila Nova de Gaia,2009,993.3
Boticas,2009,675.0
Chaves,2009,763.5
Montalegre,2009,747.9
Ribeira de Pena,2009,773.7
Valpaços,2009,691.7
Vila Pouca de Aguiar,2009,717.1
Amarante,2009,788.3
Baião,2009,694.9
Castelo de Paiva,2009,717.9
Celorico de Basto,2009,667.1
Cinfães,2009,730.7
Felgueiras,2009,673.1
Lousada,2009,676.4
Marco de Canaveses,2009,739.6
Paços de Ferreira,2009,658.4
Penafiel,2009,801.5
Resende,2009,674.0
Alijó,2009,820.6
Armamar,2009,716.8
Carrazeda de Ansiães,2009,698.6
Freixo de Espada à Cinta,2009,631.8
Lamego,2009,765.5
Mesão Frio,2009,869.0
Moimenta da Beira,2009,672.2
Murça,2009,701.5
Penedono,2009,669.2
Peso da Régua,2009,866.7
Sabrosa,2009,894.1
Santa Marta de Penaguião,2009,705.3
São João da Pesqueira,2009,784.3
Sernancelhe,2009,645.2
Tabuaço,2009,721.2
Tarouca,2009,736.6
Torre de Moncorvo,2009,855.2
Vila Nova de Foz Côa,2009,772.3
Vila Real,2009,873.8
Alfândega da Fé,2009,749.2
Bragança,2009,820.2
Macedo de Cavaleiros,2009,714.8
Miranda do Douro,2009,755.7
Mirandela,2009,805.9
Mogadouro,2009,809.5
Vila Flor,2009,787.1
Vimioso,2009,680.8
Vinhais,2009,723.2
Alcobaça,2009,823.7
Alenquer,2009,1021.1
Arruda dos Vinhos,2009,917.8
Bombarral,2009,778.6
Cadaval,2009,794.3
Caldas da Rainha,2009,860.7
Lourinhã,2009,755.9
Nazaré,2009,769.6
Óbidos,2009,901.6
Peniche,2009,824.9
Sobral de Monte Agraço,2009,762.4
Torres Vedras,2009,865.5
Águeda,2009,874.6
Albergaria-a-Velha,2009,914.3
Anadia,2009,873.8
Aveiro,2009,1065.0
Estarreja,2009,988.9
Ílhavo,2009,926.6
Murtosa,2009,722.6
Oliveira do Bairro,2009,899.1
Ovar,2009,884.5
Sever do Vouga,2009,833.2
Vagos,2009,812.2
Arganil,2009,703.1
Cantanhede,2009,912.7
Coimbra,2009,1028.7
Condeixa-a-Nova,2009,869.0
Figueira da Foz,2009,1025.5
Góis,2009,674.1
Lousã,2009,824.7
Mealhada,2009,886.1
Mira,2009,737.1
Miranda do Corvo,2009,723.9
Montemor-o-Velho,2009,771.3
Mortágua,2009,895.1
Oliveira do Hospital,2009,709.0
Pampilhosa da Serra,2009,707.6
Penacova,2009,789.5
Penela,2009,746.1
Soure,2009,785.8
Tábua,2009,705.2
Vila Nova de Poiares,2009,794.3
Alvaiázere,2009,771.7
Ansião,2009,793.7
Batalha,2009,873.7
Castanheira de Pêra,2009,727.8
Figueiró dos Vinhos,2009,709.1
Leiria,2009,965.8
Marinha Grande,2009,1056.7
Pedrógão Grande,2009,712.3
Pombal,2009,867.3
Porto de Mós,2009,856.0
Aguiar da Beira,2009,688.6
Carregal do Sal,2009,771.0
Castro Daire,2009,738.7
Mangualde,2009,895.8
Nelas,2009,944.2
Oliveira de Frades,2009,1019.1
Penalva do Castelo,2009,748.2
Santa Comba Dão,2009,795.4
São Pedro do Sul,2009,701.4
Sátão,2009,686.3
Tondela,2009,865.0
Vila Nova de Paiva,2009,704.3
Viseu,2009,849.3
Vouzela,2009,774.8
Castelo Branco,2009,841.8
Idanha-a-Nova,2009,720.8
Oleiros,2009,669.5
Penamacor,2009,665.9
Proença-a-Nova,2009,742.8
Vila Velha de Ródão,2009,1168.4
Abrantes,2009,908.9
Alcanena,2009,884.3
Constância,2009,1100.3
Entroncamento,2009,1023.4
Ferreira do Zêzere,2009,698.4
Mação,2009,774.6
Ourém,2009,856.7
Sardoal,2009,692.7
Sertã,2009,756.5
Tomar,2009,844.8
Torres Novas,2009,942.7
Vila de Rei,2009,652.3
Vila Nova da Barquinha,2009,773.9
Almeida,2009,712.2
Belmonte,2009,743.7
Celorico da Beira,2009,705.2
Covilhã,2009,806.0
Figueira de Castelo Rodrigo,2009,699.5
Fornos de Algodres,2009,698.2
Fundão,2009,747.5
Gouveia,2009,721.3
Guarda,2009,833.7
Manteigas,2009,725.0
Mêda,2009,694.8
Pinhel,2009,709.5
Sabugal,2009,717.9
Seia,2009,771.5
Trancoso,2009,779.0
Alcochete,2009,1421.2
Almada,2009,993.2
Amadora,2009,1251.6
Barreiro,2009,1027.4
Cascais,2009,1109.5
Lisboa,2009,1508.8
Loures,2009,1062.8
Mafra,2009,863.6
Moita,2009,878.1
Montijo,2009,919.9
Odivelas,2009,860.4
Oeiras,2009,1692.5
Palmela,2009,1190.0
Seixal,2009,922.3
Sesimbra,2009,888.9
Setúbal,2009,1097.9
Sintra,2009,1112.9
Vila Franca de Xira,2009,1097.8
Alcácer do Sal,2009,854.1
Grândola,2009,864.6
Odemira,2009,829.4
Santiago do Cacém,2009,879.3
Sines,2009,1519.4
Aljustrel,2009,941.4
Almodôvar,2009,745.6
Alvito,2009,867.9
Barrancos,2009,737.8
Beja,2009,930.2
Castro Verde,2009,1325.2
Cuba,2009,812.9
Ferreira do Alentejo,2009,837.4
Mértola,2009,733.6
Moura,2009,845.5
Ourique,2009,709.1
Serpa,2009,845.3
Vidigueira,2009,805.2
Almeirim,2009,849.1
Alpiarça,2009,815.7
Azambuja,2009,1017.2
Benavente,2009,953.3
Cartaxo,2009,909.4
Chamusca,2009,789.0
Coruche,2009,889.5
Golegã,2009,742.3
Rio Maior,2009,884.5
Salvaterra de Magos,2009,871.3
Santarém,2009,923.8
Alter do Chão,2009,764.0
Arronches,2009,701.1
Avis,2009,814.8
Campo Maior,2009,1084.7
Castelo de Vide,2009,766.7
Crato,2009,728.6
Elvas,2009,795.1
Fronteira,2009,724.4
Gavião,2009,755.0
Marvão,2009,680.7
Monforte,2009,821.4
Nisa,2009,763.1
Ponte de Sor,2009,891.8
Portalegre,2009,955.2
Sousel,2009,750.0
Alandroal,2009,711.7
Arraiolos,2009,793.1
Borba,2009,841.0
Estremoz,2009,851.9
Évora,2009,940.1
Montemor-o-Novo,2009,839.9
Mora,2009,758.8
Mourão,2009,761.7
Portel,2009,792.3
Redondo,2009,754.7
Reguengos de Monsaraz,2009,800.4
Vendas Novas,2009,909.4
Viana do Alentejo,2009,775.0
Vila Viçosa,2009,951.0
Albufeira,2009,882.3
Alcoutim,2009,700.8
Aljezur,2009,746.2
Castro Marim,2009,870.6
Faro,2009,1016.0
Lagoa,2009,898.6
Lagos,2009,843.3
Loulé,2009,939.3
Monchique,2009,740.4
Olhão,2009,838.3
Portimão,2009,882.7
São Brás de Alportel,2009,934.7
Silves,2009,852.8
Tavira,2009,822.2
Vila do Bispo,2009,797.1
Vila Real de Santo António,2009,820.1
Vila do Porto,2009,1563.1
Lagoa [R.A.A.],2009,818.6
Nordeste,2009,749.6
Ponta Delgada,2009,1048.6
Povoação,2009,750.0
Ribeira Grande,2009,855.3
Vila Franca do Campo,2009,757.7
Angra do Heroísmo,2009,913.9
Vila da Praia da Vitória,2009,875.3
Santa Cruz da Graciosa,2009,766.5
Calheta [R.A.A.],2009,778.9
Velas,2009,803.4
Lajes do Pico,2009,817.3
Madalena,2009,803.0
São Roque do Pico,2009,820.4
Horta,2009,911.3
Lajes das Flores,2009,847.4
Santa Cruz das Flores,2009,957.5
Corvo,2009,897.3
Calheta [R.A.M.],2009,1150.0
Câmara de Lobos,2009,928.3
Funchal,2009,1046.1
Machico,2009,927.4
Ponta do Sol,2009,824.9
Porto Moniz,2009,787.9
Ribeira Brava,2009,755.4
Santa Cruz,2009,1020.5
Santana,2009,874.6
São Vicente,2009,789.7
Porto Santo,2009,999.3
Arcos de Valdevez,2010,757.7
Caminha,2010,911.4
Melgaço,2010,766.3
Monção,2010,769.3
Paredes de Coura,2010,731.1
Ponte da Barca,2010,790.1
Ponte de Lima,2010,763.3
Valença,2010,847.7
Viana do Castelo,2010,916.7
Vila Nova de Cerveira,2010,921.7
Amares,2010,837.0
Barcelos,2010,775.8
Braga,2010,960.0
Esposende,2010,781.3
Terras de Bouro,2010,811.7
Vila Verde,2010,749.9
Cabeceiras de Basto,2010,707.0
Fafe,2010,707.6
Guimarães,2010,805.6
Mondim de Basto,2010,703.7
Póvoa de Lanhoso,2010,738.8
Vieira do Minho,2010,762.6
Vila Nova de Famalicão,2010,918.8
Vizela,2010,684.9
Arouca,2010,735.3
Espinho,2010,855.0
Gondomar,2010,868.3
Maia,2010,1116.9
Matosinhos,2010,1127.0
Oliveira de Azeméis,2010,913.1
Paredes,2010,784.4
Porto,2010,1279.6
Póvoa de Varzim,2010,885.2
Santa Maria da Feira,2010,918.6
Santo Tirso,2010,830.7
São João da Madeira,2010,870.2
Trofa,2010,950.2
Vale de Cambra,2010,966.3
Valongo,2010,917.4
Vila do Conde,2010,950.8
Vila Nova de Gaia,2010,1032.9
Boticas,2010,702.2
Chaves,2010,817.4
Montalegre,2010,748.8
Ribeira de Pena,2010,829.6
Valpaços,2010,714.6
Vila Pouca de Aguiar,2010,740.6
Amarante,2010,851.4
Baião,2010,745.1
Castelo de Paiva,2010,720.8
Celorico de Basto,2010,703.8
Cinfães,2010,711.1
Felgueiras,2010,691.1
Lousada,2010,692.3
Marco de Canaveses,2010,728.3
Paços de Ferreira,2010,691.1
Penafiel,2010,817.5
Resende,2010,733.3
Alijó,2010,873.8
Armamar,2010,733.9
Carrazeda de Ansiães,2010,750.2
Freixo de Espada à Cinta,2010,670.8
Lamego,2010,810.9
Mesão Frio,2010,725.0
Moimenta da Beira,2010,717.4
Murça,2010,740.9
Penedono,2010,738.9
Peso da Régua,2010,880.2
Sabrosa,2010,1008.1
Santa Marta de Penaguião,2010,746.7
São João da Pesqueira,2010,759.3
Sernancelhe,2010,699.8
Tabuaço,2010,803.5
Tarouca,2010,719.7
Torre de Moncorvo,2010,1072.3
Vila Nova de Foz Côa,2010,819.5
Vila Real,2010,913.0
Alfândega da Fé,2010,757.2
Bragança,2010,841.9
Macedo de Cavaleiros,2010,778.0
Miranda do Douro,2010,812.3
Mirandela,2010,830.7
Mogadouro,2010,835.5
Vila Flor,2010,847.8
Vimioso,2010,696.3
Vinhais,2010,719.4
Alcobaça,2010,862.9
Alenquer,2010,1058.8
Arruda dos Vinhos,2010,980.8
Bombarral,2010,802.4
Cadaval,2010,868.0
Caldas da Rainha,2010,886.6
Lourinhã,2010,794.0
Nazaré,2010,824.8
Óbidos,2010,929.1
Peniche,2010,846.3
Sobral de Monte Agraço,2010,801.2
Torres Vedras,2010,907.0
Águeda,2010,911.5
Albergaria-a-Velha,2010,903.6
Anadia,2010,904.9
Aveiro,2010,1092.3
Estarreja,2010,1046.6
Ílhavo,2010,1001.0
Murtosa,2010,747.3
Oliveira do Bairro,2010,917.4
Ovar,2010,902.5
Sever do Vouga,2010,872.8
Vagos,2010,847.1
Arganil,2010,737.0
Cantanhede,2010,958.2
Coimbra,2010,1061.2
Condeixa-a-Nova,2010,894.9
Figueira da Foz,2010,1090.4
Góis,2010,705.1
Lousã,2010,845.6
Mealhada,2010,986.7
Mira,2010,794.5
Miranda do Corvo,2010,770.1
Montemor-o-Velho,2010,813.2
Mortágua,2010,889.8
Oliveira do Hospital,2010,733.5
Pampilhosa da Serra,2010,755.5
Penacova,2010,811.4
Penela,2010,771.8
Soure,2010,834.1
Tábua,2010,734.0
Vila Nova de Poiares,2010,778.7
Alvaiázere,2010,737.5
Ansião,2010,835.2
Batalha,2010,882.9
Castanheira de Pêra,2010,785.0
Figueiró dos Vinhos,2010,768.4
Leiria,2010,984.0
Marinha Grande,2010,1103.4
Pedrógão Grande,2010,780.6
Pombal,2010,893.4
Porto de Mós,2010,931.2
Aguiar da Beira,2010,695.5
Carregal do Sal,2010,830.3
Castro Daire,2010,742.2
Mangualde,2010,925.0
Nelas,2010,934.1
Oliveira de Frades,2010,1077.2
Penalva do Castelo,2010,771.6
Santa Comba Dão,2010,831.9
São Pedro do Sul,2010,721.4
Sátão,2010,706.7
Tondela,2010,919.1
Vila Nova de Paiva,2010,702.6
Viseu,2010,893.4
Vouzela,2010,761.9
Castelo Branco,2010,873.2
Idanha-a-Nova,2010,740.9
Oleiros,2010,718.2
Penamacor,2010,716.9
Proença-a-Nova,2010,730.4
Vila Velha de Ródão,2010,1144.9
Abrantes,2010,968.5
Alcanena,2010,959.4
Constância,2010,1097.7
Entroncamento,2010,1073.8
Ferreira do Zêzere,2010,749.8
Mação,2010,754.8
Ourém,2010,890.0
Sardoal,2010,728.7
Sertã,2010,794.5
Tomar,2010,887.0
Torres Novas,2010,969.6
Vila de Rei,2010,666.5
Vila Nova da Barquinha,2010,806.2
Almeida,2010,787.3
Belmonte,2010,779.6
Celorico da Beira,2010,735.6
Covilhã,2010,841.6
Figueira de Castelo Rodrigo,2010,882.5
Fornos de Algodres,2010,708.4
Fundão,2010,786.8
Gouveia,2010,735.2
Guarda,2010,894.4
Manteigas,2010,721.4
Mêda,2010,775.6
Pinhel,2010,737.2
Sabugal,2010,740.2
Seia,2010,815.5
Trancoso,2010,804.1
Alcochete,2010,1463.0
Almada,2010,1034.6
Amadora,2010,1195.7
Barreiro,2010,1043.9
Cascais,2010,1180.0
Lisboa,2010,1575.2
Loures,2010,1097.0
Mafra,2010,898.0
Moita,2010,915.6
Montijo,2010,982.2
Odivelas,2010,909.5
Oeiras,2010,1731.3
Palmela,2010,1269.2
Seixal,2010,1097.6
Sesimbra,2010,915.5
Setúbal,2010,1183.8
Sintra,2010,1144.5
Vila Franca de Xira,2010,1115.8
Alcácer do Sal,2010,876.0
Grândola,2010,912.4
Odemira,2010,861.3
Santiago do Cacém,2010,902.9
Sines,2010,1611.0
Aljustrel,2010,1000.9
Almodôvar,2010,737.5
Alvito,2010,902.4
Barrancos,2010,755.5
Beja,2010,964.3
Castro Verde,2010,1605.5
Cuba,2010,820.4
Ferreira do Alentejo,2010,914.7
Mértola,2010,755.1
Moura,2010,912.3
Ourique,2010,730.5
Serpa,2010,801.6
Vidigueira,2010,839.2
Almeirim,2010,871.3
Alpiarça,2010,872.4
Azambuja,2010,1105.8
Benavente,2010,1017.0
Cartaxo,2010,944.4
Chamusca,2010,834.3
Coruche,2010,915.7
Golegã,2010,789.2
Rio Maior,2010,897.2
Salvaterra de Magos,2010,856.5
Santarém,2010,954.0
Alter do Chão,2010,815.6
Arronches,2010,716.7
Avis,2010,904.9
Campo Maior,2010,1152.9
Castelo de Vide,2010,795.1
Crato,2010,743.9
Elvas,2010,807.9
Fronteira,2010,787.6
Gavião,2010,739.5
Marvão,2010,730.1
Monforte,2010,868.6
Nisa,2010,771.2
Ponte de Sor,2010,888.4
Portalegre,2010,941.4
Sousel,2010,755.2
Alandroal,2010,747.0
Arraiolos,2010,807.0
Borba,2010,894.2
Estremoz,2010,860.1
Évora,2010,991.8
Montemor-o-Novo,2010,853.1
Mora,2010,809.0
Mourão,2010,785.5
Portel,2010,792.5
Redondo,2010,772.4
Reguengos de Monsaraz,2010,893.5
Vendas Novas,2010,963.1
Viana do Alentejo,2010,806.5
Vila Viçosa,2010,927.0
Albufeira,2010,901.8
Alcoutim,2010,740.4
Aljezur,2010,740.4
Castro Marim,2010,814.8
Faro,2010,1067.6
Lagoa,2010,943.0
Lagos,2010,866.3
Loulé,2010,966.1
Monchique,2010,786.7
Olhão,2010,880.8
Portimão,2010,939.3
São Brás de Alportel,2010,919.3
Silves,2010,886.8
Tavira,2010,842.7
Vila do Bispo,2010,861.3
Vila Real de Santo António,2010,876.4
Vila do Porto,2010,
Lagoa [R.A.A.],2010,
Nordeste,2010,
Ponta Delgada,2010,
Povoação,2010,
Ribeira Grande,2010,
Vila Franca do Campo,2010,
Angra do Heroísmo,2010,
Vila da Praia da Vitória,2010,
Santa Cruz da Graciosa,2010,
Calheta [R.A.A.],2010,
Velas,2010,
Lajes do Pico,2010,
Madalena,2010,
São Roque do Pico,2010,
Horta,2010,
Lajes das Flores,2010,
Santa Cruz das Flores,2010,
Corvo,2010,
Calheta [R.A.M.],2010,1205.8
Câmara de Lobos,2010,899.2
Funchal,2010,1075.1
Machico,2010,953.5
Ponta do Sol,2010,780.8
Porto Moniz,2010,784.4
Ribeira Brava,2010,772.2
Santa Cruz,2010,1018.6
Santana,2010,832.5
São Vicente,2010,794.4
Porto Santo,2010,1052.5
Arcos de Valdevez,2011,764.5
Caminha,2011,854.9
Melgaço,2011,753.1
Monção,2011,768.1
Paredes de Coura,2011,740.0
Ponte da Barca,2011,789.5
Ponte de Lima,2011,751.2
Valença,2011,862.9
Viana do Castelo,2011,944.1
Vila Nova de Cerveira,2011,905.5
Amares,2011,812.7
Barcelos,2011,779.3
Braga,2011,964.0
Esposende,2011,786.0
Terras de Bouro,2011,789.4
Vila Verde,2011,776.0
Cabeceiras de Basto,2011,712.5
Fafe,2011,715.8
Guimarães,2011,816.2
Mondim de Basto,2011,725.4
Póvoa de Lanhoso,2011,763.3
Vieira do Minho,2011,899.8
Vila Nova de Famalicão,2011,923.8
Vizela,2011,710.3
Arouca,2011,747.9
Espinho,2011,867.1
Gondomar,2011,868.6
Maia,2011,1144.7
Matosinhos,2011,1137.1
Oliveira de Azeméis,2011,929.1
Paredes,2011,795.5
Porto,2011,1279.9
Póvoa de Varzim,2011,908.2
Santa Maria da Feira,2011,952.1
Santo Tirso,2011,829.0
São João da Madeira,2011,901.7
Trofa,2011,963.8
Vale de Cambra,2011,986.9
Valongo,2011,912.3
Vila do Conde,2011,960.4
Vila Nova de Gaia,2011,1029.5
Boticas,2011,703.1
Chaves,2011,819.8
Montalegre,2011,756.5
Ribeira de Pena,2011,820.7
Valpaços,2011,728.3
Vila Pouca de Aguiar,2011,757.3
Amarante,2011,833.7
Baião,2011,766.9
Castelo de Paiva,2011,732.6
Celorico de Basto,2011,733.1
Cinfães,2011,710.8
Felgueiras,2011,701.9
Lousada,2011,688.8
Marco de Canaveses,2011,757.7
Paços de Ferreira,2011,705.9
Penafiel,2011,823.1
Resende,2011,752.9
Alijó,2011,940.3
Armamar,2011,726.9
Carrazeda de Ansiães,2011,740.4
Freixo de Espada à Cinta,2011,673.1
Lamego,2011,806.6
Mesão Frio,2011,718.8
Moimenta da Beira,2011,718.7
Murça,2011,742.6
Penedono,2011,756.4
Peso da Régua,2011,866.7
Sabrosa,2011,1015.7
Santa Marta de Penaguião,2011,716.9
São João da Pesqueira,2011,808.5
Sernancelhe,2011,691.3
Tabuaço,2011,798.3
Tarouca,2011,784.6
Torre de Moncorvo,2011,1266.0
Vila Nova de Foz Côa,2011,828.6
Vila Real,2011,912.4
Alfândega da Fé,2011,736.4
Bragança,2011,867.6
Macedo de Cavaleiros,2011,791.7
Miranda do Douro,2011,802.9
Mirandela,2011,839.8
Mogadouro,2011,807.0
Vila Flor,2011,834.2
Vimioso,2011,716.9
Vinhais,2011,751.9
Alcobaça,2011,866.6
Alenquer,2011,1030.3
Arruda dos Vinhos,2011,943.4
Bombarral,2011,816.2
Cadaval,2011,854.4
Caldas da Rainha,2011,894.8
Lourinhã,2011,815.3
Nazaré,2011,814.3
Óbidos,2011,955.4
Peniche,2011,846.9
Sobral de Monte Agraço,2011,818.8
Torres Vedras,2011,915.3
Águeda,2011,920.0
Albergaria-a-Velha,2011,909.5
Anadia,2011,903.8
Aveiro,2011,1093.3
Estarreja,2011,1038.6
Ílhavo,2011,992.1
Murtosa,2011,764.9
Oliveira do Bairro,2011,929.0
Ovar,2011,897.2
Sever do Vouga,2011,885.7
Vagos,2011,846.0
Arganil,2011,771.2
Cantanhede,2011,960.0
Coimbra,2011,1056.4
Condeixa-a-Nova,2011,903.9
Figueira da Foz,2011,1088.6
Góis,2011,696.0
Lousã,2011,862.9
Mealhada,2011,930.9
Mira,2011,827.5
Miranda do Corvo,2011,770.2
Montemor-o-Velho,2011,798.0
