Municipality,Year,Value
Sobral de Monte Agraço,2008,
Torres Vedras,2008,
Águeda,2008,
Albergaria-a-Velha,2008,
Anadia,2008,
Aveiro,2008,
Estarreja,2008,
Ílhavo,2008,
Murtosa,2008,
Oliveira do Bairro,2008,
Ovar,2008,
Sever do Vouga,2008,
Vagos,2008,
Arganil,2008,
Cantanhede,2008,
Coimbra,2008,
Condeixa-a-Nova,2008,
Figueira da Foz,2008,
Góis,2008,
Lousã,2008,
Mealhada,2008,
Mira,2008,
Miranda do Corvo,2008,
Montemor-o-Velho,2008,
Mortágua,2008,
Oliveira do Hospital,2008,
Pampilhosa da Serra,2008,
Penacova,2008,
Penela,2008,
Soure,2008,
Tábua,2008,
Vila Nova de Poiares,2008,
Alvaiázere,2008,
Ansião,2008,
Batalha,2008,
Castanheira de Pêra,2008,
Figueiró dos Vinhos,2008,
Leiria,2008,
Marinha Grande,2008,
Pedrógão Grande,2008,
Pombal,2008,
Porto de Mós,2008,
Aguiar da Beira,2008,
Carregal do Sal,2008,
Castro Daire,2008,
Mangualde,2008,
Nelas,2008,
Oliveira de Frades,2008,
Penalva do Castelo,2008,
Santa Comba Dão,2008,
São Pedro do Sul,2008,
Sátão,2008,
Tondela,2008,
Vila Nova de Paiva,2008,
Viseu,2008,
Vouzela,2008,
Castelo Branco,2008,
Idanha-a-Nova,2008,
Oleiros,2008,
Penamacor,2008,
Proença-a-Nova,2008,
Vila Velha de Ródão,2008,
Abrantes,2008,
Alcanena,2008,
Constância,2008,
Entroncamento,2008,
Ferreira do Zêzere,2008,
Mação,2008,
Ourém,2008,
Sardoal,2008,
Sertã,2008,
Tomar,2008,
Torres Novas,2008,
Vila de Rei,2008,
Vila Nova da Barquinha,2008,
Almeida,2008,
Belmonte,2008,
Celorico da Beira,2008,
Covilhã,2008,
Figueira de Castelo Rodrigo,2008,
Fornos de Algodres,2008,
Fundão,2008,
Gouveia,2008,
Guarda,2008,
Manteigas,2008,
Mêda,2008,
Pinhel,2008,
Sabugal,2008,
Seia,2008,
Trancoso,2008,
Alcochete,2008,
Almada,2008,
Amadora,2008,
Barreiro,2008,
Cascais,2008,
Lisboa,2008,
Loures,2008,
Mafra,2008,
Moita,2008,
Montijo,2008,
Odivelas,2008,
Oeiras,2008,
Palmela,2008,
Seixal,2008,
Sesimbra,2008,
Setúbal,2008,
Sintra,2008,
Vila Franca de Xira,2008,
Alcácer do Sal,2008,
Grândola,2008,
Odemira,2008,
Santiago do Cacém,2008,
Sines,2008,
Aljustrel,2008,
Almodôvar,2008,
Alvito,2008,
Barrancos,2008,
Beja,2008,
Castro Verde,2008,
Cuba,2008,
Ferreira do Alentejo,2008,
Mértola,2008,
Moura,2008,
Ourique,2008,
Serpa,2008,
Vidigueira,2008,
Almeirim,2008,
Alpiarça,2008,
Azambuja,2008,
Benavente,2008,
Cartaxo,2008,
Chamusca,2008,
Coruche,2008,
Golegã,2008,
Rio Maior,2008,
Salvaterra de Magos,2008,
Santarém,2008,
Alter do Chão,2008,
Arronches,2008,
Avis,2008,
Campo Maior,2008,
Castelo de Vide,2008,
Crato,2008,
Elvas,2008,
Fronteira,2008,
Gavião,2008,
Marvão,2008,
Monforte,2008,
Nisa,2008,
Ponte de Sor,2008,
Portalegre,2008,
Sousel,2008,
Alandroal,2008,
Arraiolos,2008,
Borba,2008,
Estremoz,2008,
Évora,2008,
Montemor-o-Novo,2008,
Mora,2008,
Mourão,2008,
Portel,2008,
Redondo,2008,
Reguengos de Monsaraz,2008,
Vendas Novas,2008,
Viana do Alentejo,2008,
Vila Viçosa,2008,
Albufeira,2008,
Alcoutim,2008,
Aljezur,2008,
Castro Marim,2008,
Faro,2008,
Lagoa,2008,
Lagos,2008,
Loulé,2008,
Monchique,2008,
Olhão,2008,
Portimão,2008,
São Brás de Alportel,2008,
Silves,2008,
Tavira,2008,
Vila do Bispo,2008,
Vila Real de Santo António,2008,
Vila do Porto,2008,
Lagoa [R.A.A.],2008,
Nordeste,2008,
Ponta Delgada,2008,
Povoação,2008,
Ribeira Grande,2008,
Vila Franca do Campo,2008,
Angra do Heroísmo,2008,
Vila da Praia da Vitória,2008,
Santa Cruz da Graciosa,2008,
Calheta [R.A.A.],2008,
Velas,2008,
Lajes do Pico,2008,
Madalena,2008,
São Roque do Pico,2008,
Horta,2008,
Lajes das Flores,2008,
Santa Cruz das Flores,2008,
Corvo,2008,
Calheta [R.A.M.],2008,
Câmara de Lobos,2008,
Funchal,2008,
Machico,2008,
Ponta do Sol,2008,
Porto Moniz,2008,
Ribeira Brava,2008,
Santa Cruz,2008,
Santana,2008,
São Vicente,2008,
Porto Santo,2008,
Arcos de Valdevez,2009,452.7
Caminha,2009,308.2
Melgaço,2009,79.8
Monção,2009,302.4
Paredes de Coura,2009,214.3
Ponte da Barca,2009,276.3
Ponte de Lima,2009,1053.6
Valença,2009,323.4
Viana do Castelo,2009,2270.4
Vila Nova de Cerveira,2009,179.3
Amares,2009,557.9
Barcelos,2009,2871.1
Braga,2009,5605.1
Esposende,2009,710.6
Terras de Bouro,2009,223.3
Vila Verde,2009,1279.0
Cabeceiras de Basto,2009,712.1
Fafe,2009,2089.8
Guimarães,2009,6801.1
Mondim de Basto,2009,283.9
Póvoa de Lanhoso,2009,581.0
Vieira do Minho,2009,538.5
Vila Nova de Famalicão,2009,4903.0
Vizela,2009,1035.5
Arouca,2009,438.3
Espinho,2009,1731.8
Gondomar,2009,5776.5
Maia,2009,4499.7
Matosinhos,2009,3983.8
Oliveira de Azeméis,2009,1500.8
Paredes,2009,2928.4
Porto,2009,6851.0
Póvoa de Varzim,2009,2190.8
Santa Maria da Feira,2009,4779.9
Santo Tirso,2009,3910.4
São João da Madeira,2009,686.1
Trofa,2009,2202.9
Vale de Cambra,2009,464.9
Valongo,2009,3969.4
Vila do Conde,2009,3079.9
Vila Nova de Gaia,2009,13544.9
Boticas,2009,103.0
Chaves,2009,1052.3
Montalegre,2009,139.8
Ribeira de Pena,2009,271.9
Valpaços,2009,431.4
Vila Pouca de Aguiar,2009,335.8
Amarante,2009,2597.8
Baião,2009,1321.3
Castelo de Paiva,2009,897.3
Celorico de Basto,2009,835.8
Cinfães,2009,708.8
Felgueiras,2009,2193.3
Lousada,2009,1469.3
Marco de Canaveses,2009,2172.3
Paços de Ferreira,2009,1617.1
Penafiel,2009,2009.2
Resende,2009,454.4
Alijó,2009,365.3
Armamar,2009,161.8
Carrazeda de Ansiães,2009,140.9
Freixo de Espada à Cinta,2009,149.2
Lamego,2009,868.0
Mesão Frio,2009,290.3
Moimenta da Beira,2009,329.2
Murça,2009,151.4
Penedono,2009,59.5
Peso da Régua,2009,550.7
Sabrosa,2009,179.3
Santa Marta de Penaguião,2009,262.5
São João da Pesqueira,2009,177.3
Sernancelhe,2009,94.2
Tabuaço,2009,191.4
Tarouca,2009,251.0
Torre de Moncorvo,2009,307.8
Vila Nova de Foz Côa,2009,156.9
Vila Real,2009,1453.3
Alfândega da Fé,2009,154.3
Bragança,2009,824.9
Macedo de Cavaleiros,2009,393.8
Miranda do Douro,2009,104.8
Mirandela,2009,705.0
Mogadouro,2009,201.0
Vila Flor,2009,218.7
Vimioso,2009,82.4
Vinhais,2009,192.9
Alcobaça,2009,1435.2
Alenquer,2009,1070.9
Arruda dos Vinhos,2009,183.0
Bombarral,2009,272.3
Cadaval,2009,297.7
Caldas da Rainha,2009,1354.4
Lourinhã,2009,529.3
Nazaré,2009,432.3
Óbidos,2009,244.7
Peniche,2009,815.9
Sobral de Monte Agraço,2009,181.1
Torres Vedras,2009,1465.6
Águeda,2009,1335.8
Albergaria-a-Velha,2009,692.5
Anadia,2009,633.5
Aveiro,2009,1897.3
Estarreja,2009,774.0
Ílhavo,2009,950.3
Murtosa,2009,258.4
Oliveira do Bairro,2009,487.7
Ovar,2009,2190.8
Sever do Vouga,2009,306.5
Vagos,2009,408.8
Arganil,2009,194.7
Cantanhede,2009,679.5
Coimbra,2009,2866.3
Condeixa-a-Nova,2009,251.6
Figueira da Foz,2009,1707.9
Góis,2009,84.9
Lousã,2009,442.2
Mealhada,2009,394.0
Mira,2009,317.1
Miranda do Corvo,2009,237.7
Montemor-o-Velho,2009,560.4
Mortágua,2009,144.3
Oliveira do Hospital,2009,420.3
Pampilhosa da Serra,2009,45.1
Penacova,2009,253.9
Penela,2009,104.2
Soure,2009,361.6
Tábua,2009,236.2
Vila Nova de Poiares,2009,143.9
Alvaiázere,2009,142.0
Ansião,2009,346.9
Batalha,2009,290.7
Castanheira de Pêra,2009,108.1
Figueiró dos Vinhos,2009,212.8
Leiria,2009,2372.9
Marinha Grande,2009,987.1
Pedrógão Grande,2009,98.6
Pombal,2009,933.5
Porto de Mós,2009,492.3
Aguiar da Beira,2009,90.0
Carregal do Sal,2009,175.4
Castro Daire,2009,288.3
Mangualde,2009,574.8
Nelas,2009,456.8
Oliveira de Frades,2009,167.3
Penalva do Castelo,2009,232.3
Santa Comba Dão,2009,220.7
São Pedro do Sul,2009,401.7
Sátão,2009,355.6
Tondela,2009,432.7
Vila Nova de Paiva,2009,184.3
Viseu,2009,2691.2
Vouzela,2009,188.9
Castelo Branco,2009,1392.3
Idanha-a-Nova,2009,186.6
Oleiros,2009,51.4
Penamacor,2009,84.9
Proença-a-Nova,2009,139.5
Vila Velha de Ródão,2009,30.4
Abrantes,2009,1178.6
Alcanena,2009,226.8
Constância,2009,92.3
Entroncamento,2009,406.3
Ferreira do Zêzere,2009,126.8
Mação,2009,69.3
Ourém,2009,784.2
Sardoal,2009,109.2
Sertã,2009,360.5
Tomar,2009,865.8
Torres Novas,2009,652.3
Vila de Rei,2009,38.6
Vila Nova da Barquinha,2009,128.7
Almeida,2009,93.8
Belmonte,2009,202.1
Celorico da Beira,2009,139.7
Covilhã,2009,1859.1
Figueira de Castelo Rodrigo,2009,94.8
Fornos de Algodres,2009,153.3
Fundão,2009,806.4
Gouveia,2009,465.5
Guarda,2009,999.8
Manteigas,2009,133.3
Mêda,2009,54.3
Pinhel,2009,291.7
Sabugal,2009,171.5
Seia,2009,875.8
Trancoso,2009,110.2
Alcochete,2009,278.9
Almada,2009,3411.9
Amadora,2009,4301.2
Barreiro,2009,2033.1
Cascais,2009,3852.8
Lisboa,2009,9761.3
Loures,2009,3386.7
Mafra,2009,1251.2
Moita,2009,1908.8
Montijo,2009,1057.7
Odivelas,2009,2162.8
Oeiras,2009,2638.0
Palmela,2009,1472.2
Seixal,2009,3590.6
Sesimbra,2009,891.9
Setúbal,2009,3244.9
Sintra,2009,8667.3
Vila Franca de Xira,2009,3067.0
Alcácer do Sal,2009,216.0
Grândola,2009,178.5
Odemira,2009,602.2
Santiago do Cacém,2009,679.8
Sines,2009,379.1
Aljustrel,2009,200.7
Almodôvar,2009,326.2
Alvito,2009,49.1
Barrancos,2009,54.3
Beja,2009,600.6
Castro Verde,2009,189.8
Cuba,2009,107.3
Ferreira do Alentejo,2009,207.8
Mértola,2009,118.7
Moura,2009,523.1
Ourique,2009,161.8
Serpa,2009,414.7
Vidigueira,2009,135.9
Almeirim,2009,529.4
Alpiarça,2009,153.3
Azambuja,2009,471.4
Benavente,2009,698.6
Cartaxo,2009,435.9
Chamusca,2009,241.1
Coruche,2009,667.9
Golegã,2009,102.2
Rio Maior,2009,304.2
Salvaterra de Magos,2009,841.0
Santarém,2009,962.4
Alter do Chão,2009,68.9
Arronches,2009,48.7
Avis,2009,136.9
Campo Maior,2009,196.8
Castelo de Vide,2009,60.9
Crato,2009,80.5
Elvas,2009,646.0
Fronteira,2009,113.7
Gavião,2009,96.4
Marvão,2009,50.8
Monforte,2009,70.3
Nisa,2009,102.3
Ponte de Sor,2009,543.2
Portalegre,2009,564.2
Sousel,2009,96.0
Alandroal,2009,131.3
Arraiolos,2009,129.0
Borba,2009,157.8
Estremoz,2009,250.3
Évora,2009,1220.3
Montemor-o-Novo,2009,255.5
Mora,2009,103.6
Mourão,2009,50.5
Portel,2009,185.2
Redondo,2009,199.5
Reguengos de Monsaraz,2009,335.3
Vendas Novas,2009,185.3
Viana do Alentejo,2009,131.8
Vila Viçosa,2009,156.8
Albufeira,2009,1218.1
Alcoutim,2009,18.3
Aljezur,2009,72.3
Castro Marim,2009,111.1
Faro,2009,1141.3
Lagoa,2009,595.3
Lagos,2009,737.8
Loulé,2009,1437.7
Monchique,2009,112.2
Olhão,2009,1086.5
Portimão,2009,1775.9
São Brás de Alportel,2009,114.9
Silves,2009,857.9
Tavira,2009,418.8
Vila do Bispo,2009,79.7
Vila Real de Santo António,2009,477.3
Vila do Porto,2009,
Lagoa [R.A.A.],2009,
Nordeste,2009,
Ponta Delgada,2009,
Povoação,2009,
Ribeira Grande,2009,
Vila Franca do Campo,2009,
Angra do Heroísmo,2009,
Vila da Praia da Vitória,2009,
Santa Cruz da Graciosa,2009,
Calheta [R.A.A.],2009,
Velas,2009,
Lajes do Pico,2009,
Madalena,2009,
São Roque do Pico,2009,
Horta,2009,
Lajes das Flores,2009,
Santa Cruz das Flores,2009,
Corvo,2009,
Calheta [R.A.M.],2009,
Câmara de Lobos,2009,
Funchal,2009,
Machico,2009,
Ponta do Sol,2009,
Porto Moniz,2009,
Ribeira Brava,2009,
Santa Cruz,2009,
Santana,2009,
São Vicente,2009,
Porto Santo,2009,
Arcos de Valdevez,2010,510.4
Caminha,2010,415.8
Melgaço,2010,63.1
Monção,2010,282.8
Paredes de Coura,2010,224.1
Ponte da Barca,2010,341.4
Ponte de Lima,2010,1204.1
Valença,2010,314.3
Viana do Castelo,2010,2709.4
Vila Nova de Cerveira,2010,179.3
Amares,2010,680.0
Barcelos,2010,3337.3
Braga,2010,5977.8
Esposende,2010,852.8
Terras de Bouro,2010,261.5
Vila Verde,2010,1385.8
Cabeceiras de Basto,2010,948.3
Fafe,2010,2164.3
Guimarães,2010,7037.4
Mondim de Basto,2010,299.4
Póvoa de Lanhoso,2010,666.8
Vieira do Minho,2010,570.4
Vila Nova de Famalicão,2010,5273.8
Vizela,2010,1153.8
Arouca,2010,452.6
Espinho,2010,1911.7
Gondomar,2010,6417.1
Maia,2010,4779.3
Matosinhos,2010,4521.7
Oliveira de Azeméis,2010,1591.4
Paredes,2010,3322.5
Porto,2010,7427.5
Póvoa de Varzim,2010,2456.3
Santa Maria da Feira,2010,5654.7
Santo Tirso,2010,4120.3
São João da Madeira,2010,724.8
Trofa,2010,2331.6
Vale de Cambra,2010,488.8
Valongo,2010,4453.8
Vila do Conde,2010,3419.4
Vila Nova de Gaia,2010,15423.2
Boticas,2010,133.4
Chaves,2010,1250.5
Montalegre,2010,179.3
Ribeira de Pena,2010,236.2
Valpaços,2010,553.4
Vila Pouca de Aguiar,2010,412.4
Amarante,2010,2927.6
Baião,2010,1431.4
Castelo de Paiva,2010,1108.5
Celorico de Basto,2010,900.6
Cinfães,2010,805.4
Felgueiras,2010,2054.2
Lousada,2010,1641.8
Marco de Canaveses,2010,2562.5
Paços de Ferreira,2010,1884.7
Penafiel,2010,2298.1
Resende,2010,507.5
Alijó,2010,395.0
Armamar,2010,199.3
Carrazeda de Ansiães,2010,173.4
Freixo de Espada à Cinta,2010,142.7
Lamego,2010,1042.6
Mesão Frio,2010,331.8
Moimenta da Beira,2010,361.8
Murça,2010,154.8
Penedono,2010,72.7
Peso da Régua,2010,588.2
Sabrosa,2010,184.9
Santa Marta de Penaguião,2010,262.3
São João da Pesqueira,2010,172.6
Sernancelhe,2010,109.8
Tabuaço,2010,227.7
Tarouca,2010,309.5
Torre de Moncorvo,2010,332.4
Vila Nova de Foz Côa,2010,169.0
Vila Real,2010,1561.2
Alfândega da Fé,2010,175.3
Bragança,2010,962.7
Macedo de Cavaleiros,2010,464.3
Miranda do Douro,2010,162.5
Mirandela,2010,893.3
Mogadouro,2010,258.4
Vila Flor,2010,222.0
Vimioso,2010,106.8
Vinhais,2010,212.0
Alcobaça,2010,1473.2
Alenquer,2010,1108.5
Arruda dos Vinhos,2010,238.9
Bombarral,2010,309.4
Cadaval,2010,304.1
Caldas da Rainha,2010,1502.8
Lourinhã,2010,572.8
Nazaré,2010,442.5
Óbidos,2010,276.6
Peniche,2010,824.3
Sobral de Monte Agraço,2010,182.9
Torres Vedras,2010,1631.2
Águeda,2010,1370.4
Albergaria-a-Velha,2010,726.8
Anadia,2010,638.0
Aveiro,2010,2154.8
Estarreja,2010,769.8
Ílhavo,2010,1103.9
Murtosa,2010,276.9
Oliveira do Bairro,2010,563.8
Ovar,2010,2283.3
Sever do Vouga,2010,327.3
Vagos,2010,469.4
Arganil,2010,266.0
Cantanhede,2010,733.9
Coimbra,2010,2939.1
Condeixa-a-Nova,2010,302.3
Figueira da Foz,2010,1850.8
Góis,2010,78.0
Lousã,2010,454.7
Mealhada,2010,399.9
Mira,2010,353.4
Miranda do Corvo,2010,277.2
Montemor-o-Velho,2010,626.9
Mortágua,2010,140.9
Oliveira do Hospital,2010,508.2
Pampilhosa da Serra,2010,56.5
Penacova,2010,283.8
Penela,2010,109.7
Soure,2010,386.6
Tábua,2010,262.1
Vila Nova de Poiares,2010,163.3
Alvaiázere,2010,138.9
Ansião,2010,365.0
Batalha,2010,281.0
Castanheira de Pêra,2010,104.6
Figueiró dos Vinhos,2010,239.1
Leiria,2010,2461.3
Marinha Grande,2010,1048.8
Pedrógão Grande,2010,114.4
Pombal,2010,980.1
Porto de Mós,2010,523.3
Aguiar da Beira,2010,115.0
Carregal do Sal,2010,204.8
Castro Daire,2010,332.8
Mangualde,2010,633.5
Nelas,2010,434.1
Oliveira de Frades,2010,157.3
Penalva do Castelo,2010,281.2
Santa Comba Dão,2010,250.2
São Pedro do Sul,2010,402.8
Sátão,2010,398.8
Tondela,2010,450.1
Vila Nova de Paiva,2010,199.5
Viseu,2010,2881.4
Vouzela,2010,166.7
Castelo Branco,2010,1598.5
Idanha-a-Nova,2010,227.2
Oleiros,2010,50.4
Penamacor,2010,94.3
Proença-a-Nova,2010,146.3
Vila Velha de Ródão,2010,35.3
Abrantes,2010,1107.9
Alcanena,2010,250.0
Constância,2010,90.8
Entroncamento,2010,417.6
Ferreira do Zêzere,2010,128.4
Mação,2010,61.8
Ourém,2010,883.3
Sardoal,2010,107.3
Sertã,2010,380.7
Tomar,2010,975.5
Torres Novas,2010,688.8
Vila de Rei,2010,43.8
Vila Nova da Barquinha,2010,130.1
Almeida,2010,98.5
Belmonte,2010,212.6
Celorico da Beira,2010,155.8
Covilhã,2010,2012.3
Figueira de Castelo Rodrigo,2010,101.3
Fornos de Algodres,2010,158.4
Fundão,2010,898.5
Gouveia,2010,474.1
Guarda,2010,1218.3
Manteigas,2010,127.5
Mêda,2010,78.9
Pinhel,2010,296.2
Sabugal,2010,200.5
Seia,2010,913.3
Trancoso,2010,138.8
Alcochete,2010,305.4
Almada,2010,3999.5
Amadora,2010,4679.6
Barreiro,2010,2201.3
Cascais,2010,4606.3
Lisboa,2010,10788.1
Loures,2010,3986.8
Mafra,2010,1367.0
Moita,2010,2052.5
Montijo,2010,1217.8
Odivelas,2010,2591.6
Oeiras,2010,3065.7
Palmela,2010,1543.5
Seixal,2010,3827.1
Sesimbra,2010,1023.7
Setúbal,2010,3469.2
Sintra,2010,9600.1
Vila Franca de Xira,2010,3392.2
Alcácer do Sal,2010,228.8
Grândola,2010,206.8
Odemira,2010,684.3
Santiago do Cacém,2010,636.2
Sines,2010,343.7
Aljustrel,2010,229.1
Almodôvar,2010,351.6
Alvito,2010,48.9
Barrancos,2010,80.2
Beja,2010,673.8
Castro Verde,2010,213.8
Cuba,2010,103.9
Ferreira do Alentejo,2010,282.5
Mértola,2010,154.1
Moura,2010,573.1
Ourique,2010,219.2
Serpa,2010,479.1
Vidigueira,2010,144.7
Almeirim,2010,541.8
Alpiarça,2010,180.9
Azambuja,2010,505.2
Benavente,2010,793.8
Cartaxo,2010,446.1
Chamusca,2010,237.0
Coruche,2010,659.2
Golegã,2010,114.8
Rio Maior,2010,402.3
Salvaterra de Magos,2010,868.3
Santarém,2010,1123.3
Alter do Chão,2010,81.4
Arronches,2010,63.3
Avis,2010,148.6
Campo Maior,2010,210.4
Castelo de Vide,2010,65.2
Crato,2010,101.2
Elvas,2010,772.2
Fronteira,2010,124.0
Gavião,2010,98.5
Marvão,2010,56.3
Monforte,2010,88.9
Nisa,2010,118.3
Ponte de Sor,2010,646.5
Portalegre,2010,657.6
Sousel,2010,126.4
Alandroal,2010,176.0
Arraiolos,2010,151.2
Borba,2010,182.8
Estremoz,2010,304.4
Évora,2010,1311.1
Montemor-o-Novo,2010,273.7
Mora,2010,98.3
Mourão,2010,85.5
Portel,2010,199.2
Redondo,2010,236.3
Reguengos de Monsaraz,2010,355.3
Vendas Novas,2010,196.5
Viana do Alentejo,2010,123.4
Vila Viçosa,2010,202.8
Albufeira,2010,1511.7
Alcoutim,2010,28.7
Aljezur,2010,103.3
Castro Marim,2010,121.4
Faro,2010,1433.4
Lagoa,2010,688.7
Lagos,2010,856.1
Loulé,2010,1825.8
Monchique,2010,89.3
Olhão,2010,1234.1
Portimão,2010,2006.9
São Brás de Alportel,2010,138.8
Silves,2010,1033.5
Tavira,2010,520.9
Vila do Bispo,2010,91.3
Vila Real de Santo António,2010,529.8
Vila do Porto,2010,
Lagoa [R.A.A.],2010,
Nordeste,2010,
Ponta Delgada,2010,
Povoação,2010,
Ribeira Grande,2010,
Vila Franca do Campo,2010,
Angra do Heroísmo,2010,
Vila da Praia da Vitória,2010,
Santa Cruz da Graciosa,2010,
Calheta [R.A.A.],2010,
Velas,2010,
Lajes do Pico,2010,
Madalena,2010,
São Roque do Pico,2010,
Horta,2010,
Lajes das Flores,2010,
Santa Cruz das Flores,2010,
Corvo,2010,
Calheta [R.A.M.],2010,
Câmara de Lobos,2010,
Funchal,2010,
Machico,2010,
Ponta do Sol,2010,
Porto Moniz,2010,
Ribeira Brava,2010,
Santa Cruz,2010,
Santana,2010,
São Vicente,2010,
Porto Santo,2010,
Arcos de Valdevez,2011,513.4
Caminha,2011,416.2
Melgaço,2011,102.0
Monção,2011,246.3
Paredes de Coura,2011,217.5
Ponte da Barca,2011,339.3
Ponte de Lima,2011,1157.2
Valença,2011,329.7
Viana do Castelo,2011,2805.1
Vila Nova de Cerveira,2011,151.9
Amares,2011,662.7
Barcelos,2011,3042.9
Braga,2011,6147.9
Esposende,2011,855.6
Terras de Bouro,2011,263.3
Vila Verde,2011,1373.8
Cabeceiras de Basto,2011,916.2
Fafe,2011,2127.2
Guimarães,2011,6766.5
Mondim de Basto,2011,274.2
Póvoa de Lanhoso,2011,584.3
Vieira do Minho,2011,530.3
Vila Nova de Famalicão,2011,4779.0
Vizela,2011,949.0
Arouca,2011,400.6
Espinho,2011,1862.7
Gondomar,2011,6482.8
Maia,2011,4644.3
Matosinhos,2011,4489.2
Oliveira de Azeméis,2011,1439.6
Paredes,2011,3311.6
Porto,2011,7240.2
Póvoa de Varzim,2011,2266.2
Santa Maria da Feira,2011,5170.1
Santo Tirso,2011,3816.2
São João da Madeira,2011,618.2
Trofa,2011,2190.1
Vale de Cambra,2011,426.3
Valongo,2011,4313.7
Vila do Conde,2011,2875.3
Vila Nova de Gaia,2011,15796.5
Boticas,2011,148.6
Chaves,2011,1353.3
Montalegre,2011,201.0
Ribeira de Pena,2011,249.5
Valpaços,2011,608.7
Vila Pouca de Aguiar,2011,388.6
Amarante,2011,2896.3
Baião,2011,1285.0
Castelo de Paiva,2011,981.1
Celorico de Basto,2011,844.8
Cinfães,2011,868.3
Felgueiras,2011,1595.1
Lousada,2011,1490.0
Marco de Canaveses,2011,2328.3
Paços de Ferreira,2011,1759.4
Penafiel,2011,2339.8
Resende,2011,520.8
Alijó,2011,371.9
Armamar,2011,215.5
Carrazeda de Ansiães,2011,183.6
Freixo de Espada à Cinta,2011,149.8
Lamego,2011,1245.6
Mesão Frio,2011,293.0
Moimenta da Beira,2011,349.0
Murça,2011,150.8
Penedono,2011,57.6
Peso da Régua,2011,577.8
Sabrosa,2011,190.1
Santa Marta de Penaguião,2011,267.3
São João da Pesqueira,2011,187.5
Sernancelhe,2011,112.3
Tabuaço,2011,222.6
Tarouca,2011,319.7
Torre de Moncorvo,2011,310.5
Vila Nova de Foz Côa,2011,169.1
Vila Real,2011,1541.0
Alfândega da Fé,2011,184.8
Bragança,2011,953.9
Macedo de Cavaleiros,2011,481.1
Miranda do Douro,2011,165.3
Mirandela,2011,916.3
Mogadouro,2011,255.1
Vila Flor,2011,242.3
Vimioso,2011,105.0
Vinhais,2011,210.7
Alcobaça,2011,1487.8
Alenquer,2011,1018.8
Arruda dos Vinhos,2011,209.8
Bombarral,2011,313.9
Cadaval,2011,284.5
Caldas da Rainha,2011,1449.9
Lourinhã,2011,539.3
Nazaré,2011,487.1
Óbidos,2011,260.8
Peniche,2011,764.9
Sobral de Monte Agraço,2011,163.4
Torres Vedras,2011,1602.2
Águeda,2011,1260.6
Albergaria-a-Velha,2011,677.0
Anadia,2011,572.1
Aveiro,2011,2075.5
Estarreja,2011,698.1
Ílhavo,2011,1084.2
Murtosa,2011,243.3
Oliveira do Bairro,2011,539.1
Ovar,2011,2082.6
Sever do Vouga,2011,307.8
Vagos,2011,482.2
Arganil,2011,252.9
Cantanhede,2011,685.5
Coimbra,2011,3061.6
Condeixa-a-Nova,2011,315.0
Figueira da Foz,2011,1796.6
Góis,2011,71.8
Lousã,2011,481.3
Mealhada,2011,391.4
Mira,2011,305.6
Miranda do Corvo,2011,252.8
Montemor-o-Velho,2011,618.6
Mortágua,2011,124.1
Oliveira do Hospital,2011,497.1
