Municipality,Year,Value
Sobral de Monte Agraço,2008,
Torres Vedras,2008,
Águeda,2008,
Albergaria-a-Velha,2008,
Anadia,2008,
Aveiro,2008,
Estarreja,2008,
Ílhavo,2008,
Murtosa,2008,
Oliveira do Bairro,2008,
Ovar,2008,
Sever do Vouga,2008,
Vagos,2008,
Arganil,2008,
Cantanhede,2008,
Coimbra,2008,
Condeixa-a-Nova,2008,
Figueira da Foz,2008,
Góis,2008,
Lousã,2008,
Mealhada,2008,
Mira,2008,
Miranda do Corvo,2008,
Montemor-o-Velho,2008,
Mortágua,2008,
Oliveira do Hospital,2008,
Pampilhosa da Serra,2008,
Penacova,2008,
Penela,2008,
Soure,2008,
Tábua,2008,
Vila Nova de Poiares,2008,
Alvaiázere,2008,
Ansião,2008,
Batalha,2008,
Castanheira de Pêra,2008,
Figueiró dos Vinhos,2008,
Leiria,2008,
Marinha Grande,2008,
Pedrógão Grande,2008,
Pombal,2008,
Porto de Mós,2008,
Aguiar da Beira,2008,
Carregal do Sal,2008,
Castro Daire,2008,
Mangualde,2008,
Nelas,2008,
Oliveira de Frades,2008,
Penalva do Castelo,2008,
Santa Comba Dão,2008,
São Pedro do Sul,2008,
Sátão,2008,
Tondela,2008,
Vila Nova de Paiva,2008,
Viseu,2008,
Vouzela,2008,
Castelo Branco,2008,
Idanha-a-Nova,2008,
Oleiros,2008,
Penamacor,2008,
Proença-a-Nova,2008,
Vila Velha de Ródão,2008,
Abrantes,2008,
Alcanena,2008,
Constância,2008,
Entroncamento,2008,
Ferreira do Zêzere,2008,
Mação,2008,
Ourém,2008,
Sardoal,2008,
Sertã,2008,
Tomar,2008,
Torres Novas,2008,
Vila de Rei,2008,
Vila Nova da Barquinha,2008,
Almeida,2008,
Belmonte,2008,
Celorico da Beira,2008,
Covilhã,2008,
Figueira de Castelo Rodrigo,2008,
Fornos de Algodres,2008,
Fundão,2008,
Gouveia,2008,
Guarda,2008,
Manteigas,2008,
Mêda,2008,
Pinhel,2008,
Sabugal,2008,
Seia,2008,
Trancoso,2008,
Alcochete,2008,
Almada,2008,
Amadora,2008,
Barreiro,2008,
Cascais,2008,
Lisboa,2008,
Loures,2008,
Mafra,2008,
Moita,2008,
Montijo,2008,
Odivelas,2008,
Oeiras,2008,
Palmela,2008,
Seixal,2008,
Sesimbra,2008,
Setúbal,2008,
Sintra,2008,
Vila Franca de Xira,2008,
Alcácer do Sal,2008,
Grândola,2008,
Odemira,2008,
Santiago do Cacém,2008,
Sines,2008,
Aljustrel,2008,
Almodôvar,2008,
Alvito,2008,
Barrancos,2008,
Beja,2008,
Castro Verde,2008,
Cuba,2008,
Ferreira do Alentejo,2008,
Mértola,2008,
Moura,2008,
Ourique,2008,
Serpa,2008,
Vidigueira,2008,
Almeirim,2008,
Alpiarça,2008,
Azambuja,2008,
Benavente,2008,
Cartaxo,2008,
Chamusca,2008,
Coruche,2008,
Golegã,2008,
Rio Maior,2008,
Salvaterra de Magos,2008,
Santarém,2008,
Alter do Chão,2008,
Arronches,2008,
Avis,2008,
Campo Maior,2008,
Castelo de Vide,2008,
Crato,2008,
Elvas,2008,
Fronteira,2008,
Gavião,2008,
Marvão,2008,
Monforte,2008,
Nisa,2008,
Ponte de Sor,2008,
Portalegre,2008,
Sousel,2008,
Alandroal,2008,
Arraiolos,2008,
Borba,2008,
Estremoz,2008,
Évora,2008,
Montemor-o-Novo,2008,
Mora,2008,
Mourão,2008,
Portel,2008,
Redondo,2008,
Reguengos de Monsaraz,2008,
Vendas Novas,2008,
Viana do Alentejo,2008,
Vila Viçosa,2008,
Albufeira,2008,
Alcoutim,2008,
Aljezur,2008,
Castro Marim,2008,
Faro,2008,
Lagoa,2008,
Lagos,2008,
Loulé,2008,
Monchique,2008,
Olhão,2008,
Portimão,2008,
São Brás de Alportel,2008,
Silves,2008,
Tavira,2008,
Vila do Bispo,2008,
Vila Real de Santo António,2008,
Vila do Porto,2008,
Lagoa [R.A.A.],2008,
Nordeste,2008,
Ponta Delgada,2008,
Povoação,2008,
Ribeira Grande,2008,
Vila Franca do Campo,2008,
Angra do Heroísmo,2008,
Vila da Praia da Vitória,2008,
Santa Cruz da Graciosa,2008,
Calheta [R.A.A.],2008,
Velas,2008,
Lajes do Pico,2008,
Madalena,2008,
São Roque do Pico,2008,
Horta,2008,
Lajes das Flores,2008,
Santa Cruz das Flores,2008,
Corvo,2008,
Calheta [R.A.M.],2008,
Câmara de Lobos,2008,
Funchal,2008,
Machico,2008,
Ponta do Sol,2008,
Porto Moniz,2008,
Ribeira Brava,2008,
Santa Cruz,2008,
Santana,2008,
São Vicente,2008,
Porto Santo,2008,
Arcos de Valdevez,2009,20.0
Caminha,2009,19.8
Melgaço,2009,16.7
Monção,2009,18.1
Paredes de Coura,2009,20.0
Ponte da Barca,2009,21.6
Ponte de Lima,2009,24.6
Valença,2009,20.8
Viana do Castelo,2009,21.7
Vila Nova de Cerveira,2009,21.6
Amares,2009,25.4
Barcelos,2009,24.7
Braga,2009,24.1
Esposende,2009,25.3
Terras de Bouro,2009,22.7
Vila Verde,2009,26.5
Cabeceiras de Basto,2009,26.9
Fafe,2009,23.2
Guimarães,2009,23.0
Mondim de Basto,2009,25.3
Póvoa de Lanhoso,2009,25.4
Vieira do Minho,2009,23.0
Vila Nova de Famalicão,2009,23.7
Vizela,2009,24.3
Arouca,2009,23.6
Espinho,2009,20.2
Gondomar,2009,22.4
Maia,2009,24.3
Matosinhos,2009,21.0
Oliveira de Azeméis,2009,20.9
Paredes,2009,26.6
Porto,2009,19.0
Póvoa de Varzim,2009,25.1
Santa Maria da Feira,2009,23.1
Santo Tirso,2009,20.6
São João da Madeira,2009,21.8
Trofa,2009,22.6
Vale de Cambra,2009,19.7
Valongo,2009,23.9
Vila do Conde,2009,23.9
Vila Nova de Gaia,2009,22.6
Boticas,2009,16.9
Chaves,2009,19.4
Montalegre,2009,18.3
Ribeira de Pena,2009,22.5
Valpaços,2009,18.3
Vila Pouca de Aguiar,2009,19.7
Amarante,2009,24.3
Baião,2009,23.9
Castelo de Paiva,2009,25.2
Celorico de Basto,2009,24.9
Cinfães,2009,23.7
Felgueiras,2009,26.0
Lousada,2009,27.6
Marco de Canaveses,2009,27.2
Paços de Ferreira,2009,26.7
Penafiel,2009,26.5
Resende,2009,25.4
Alijó,2009,19.2
Armamar,2009,21.2
Carrazeda de Ansiães,2009,18.9
Freixo de Espada à Cinta,2009,20.7
Lamego,2009,22.1
Mesão Frio,2009,21.3
Moimenta da Beira,2009,24.1
Murça,2009,20.1
Penedono,2009,22.3
Peso da Régua,2009,21.2
Sabrosa,2009,21.1
Santa Marta de Penaguião,2009,20.1
São João da Pesqueira,2009,22.4
Sernancelhe,2009,22.1
Tabuaço,2009,21.2
Tarouca,2009,25.3
Torre de Moncorvo,2009,16.5
Vila Nova de Foz Côa,2009,19.2
Vila Real,2009,22.7
Alfândega da Fé,2009,18.2
Bragança,2009,19.6
Macedo de Cavaleiros,2009,19.6
Miranda do Douro,2009,18.0
Mirandela,2009,19.9
Mogadouro,2009,16.8
Vila Flor,2009,18.4
Vimioso,2009,18.3
Vinhais,2009,15.7
Alcobaça,2009,23.5
Alenquer,2009,25.7
Arruda dos Vinhos,2009,28.2
Bombarral,2009,22.0
Cadaval,2009,23.7
Caldas da Rainha,2009,23.7
Lourinhã,2009,24.7
Nazaré,2009,21.8
Óbidos,2009,24.2
Peniche,2009,23.3
Sobral de Monte Agraço,2009,25.4
Torres Vedras,2009,24.4
Águeda,2009,21.0
Albergaria-a-Velha,2009,23.2
Anadia,2009,20.2
Aveiro,2009,21.9
Estarreja,2009,23.0
Ílhavo,2009,23.7
Murtosa,2009,27.9
Oliveira do Bairro,2009,24.8
Ovar,2009,23.2
Sever do Vouga,2009,21.5
Vagos,2009,23.5
Arganil,2009,19.7
Cantanhede,2009,20.8
Coimbra,2009,19.0
Condeixa-a-Nova,2009,24.5
Figueira da Foz,2009,21.2
Góis,2009,21.0
Lousã,2009,25.8
Mealhada,2009,21.6
Mira,2009,21.2
Miranda do Corvo,2009,23.0
Montemor-o-Velho,2009,19.6
Mortágua,2009,18.0
Oliveira do Hospital,2009,22.2
Pampilhosa da Serra,2009,15.2
Penacova,2009,19.9
Penela,2009,22.2
Soure,2009,20.3
Tábua,2009,23.4
Vila Nova de Poiares,2009,24.7
Alvaiázere,2009,20.2
Ansião,2009,21.7
Batalha,2009,24.1
Castanheira de Pêra,2009,19.0
Figueiró dos Vinhos,2009,18.9
Leiria,2009,23.4
Marinha Grande,2009,23.2
Pedrógão Grande,2009,21.1
Pombal,2009,23.2
Porto de Mós,2009,24.1
Aguiar da Beira,2009,20.0
Carregal do Sal,2009,24.1
Castro Daire,2009,22.9
Mangualde,2009,22.3
Nelas,2009,22.7
Oliveira de Frades,2009,24.3
Penalva do Castelo,2009,22.7
Santa Comba Dão,2009,22.4
São Pedro do Sul,2009,21.5
Sátão,2009,23.4
Tondela,2009,20.4
Vila Nova de Paiva,2009,22.4
Viseu,2009,24.0
Vouzela,2009,20.8
Castelo Branco,2009,20.3
Idanha-a-Nova,2009,19.0
Oleiros,2009,14.2
Penamacor,2009,16.9
Proença-a-Nova,2009,17.8
Vila Velha de Ródão,2009,13.7
Abrantes,2009,20.8
Alcanena,2009,21.5
Constância,2009,23.6
Entroncamento,2009,25.2
Ferreira do Zêzere,2009,22.5
Mação,2009,18.8
Ourém,2009,24.2
Sardoal,2009,19.3
Sertã,2009,22.6
Tomar,2009,21.5
Torres Novas,2009,21.9
Vila de Rei,2009,23.6
Vila Nova da Barquinha,2009,22.9
Almeida,2009,15.9
Belmonte,2009,19.6
Celorico da Beira,2009,21.4
Covilhã,2009,19.3
Figueira de Castelo Rodrigo,2009,19.3
Fornos de Algodres,2009,20.6
Fundão,2009,20.3
Gouveia,2009,19.0
Guarda,2009,21.5
Manteigas,2009,17.7
Mêda,2009,18.8
Pinhel,2009,18.7
Sabugal,2009,16.3
Seia,2009,17.9
Trancoso,2009,20.0
Alcochete,2009,29.5
Almada,2009,23.9
Amadora,2009,21.9
Barreiro,2009,21.8
Cascais,2009,25.7
Lisboa,2009,20.7
Loures,2009,22.9
Mafra,2009,29.2
Moita,2009,24.3
Montijo,2009,25.4
Odivelas,2009,21.7
Oeiras,2009,23.6
Palmela,2009,26.4
Seixal,2009,23.6
Sesimbra,2009,27.5
Setúbal,2009,25.2
Sintra,2009,26.1
Vila Franca de Xira,2009,24.2
Alcácer do Sal,2009,19.9
Grândola,2009,20.4
Odemira,2009,19.8
Santiago do Cacém,2009,18.4
Sines,2009,21.1
Aljustrel,2009,18.3
Almodôvar,2009,19.2
Alvito,2009,20.0
Barrancos,2009,20.4
Beja,2009,23.3
Castro Verde,2009,21.5
Cuba,2009,22.9
Ferreira do Alentejo,2009,20.1
Mértola,2009,16.7
Moura,2009,25.5
Ourique,2009,18.0
Serpa,2009,21.1
Vidigueira,2009,22.8
Almeirim,2009,24.1
Alpiarça,2009,23.8
Azambuja,2009,22.4
Benavente,2009,27.8
Cartaxo,2009,23.1
Chamusca,2009,18.1
Coruche,2009,20.7
Golegã,2009,22.2
Rio Maior,2009,23.4
Salvaterra de Magos,2009,24.0
Santarém,2009,22.6
Alter do Chão,2009,20.2
Arronches,2009,18.8
Avis,2009,18.8
Campo Maior,2009,23.9
Castelo de Vide,2009,19.8
Crato,2009,17.9
Elvas,2009,23.5
Fronteira,2009,20.1
Gavião,2009,16.8
Marvão,2009,17.2
Monforte,2009,25.4
Nisa,2009,18.6
Ponte de Sor,2009,21.3
Portalegre,2009,20.6
Sousel,2009,22.8
Alandroal,2009,19.4
Arraiolos,2009,20.5
Borba,2009,19.5
Estremoz,2009,20.1
Évora,2009,22.2
Montemor-o-Novo,2009,20.2
Mora,2009,17.6
Mourão,2009,26.1
Portel,2009,21.0
Redondo,2009,21.9
Reguengos de Monsaraz,2009,23.1
Vendas Novas,2009,23.2
Viana do Alentejo,2009,24.5
Vila Viçosa,2009,20.0
Albufeira,2009,25.3
Alcoutim,2009,16.3
Aljezur,2009,20.9
Castro Marim,2009,21.8
Faro,2009,22.9
Lagoa,2009,25.3
Lagos,2009,26.3
Loulé,2009,24.5
Monchique,2009,16.5
Olhão,2009,25.2
Portimão,2009,25.8
São Brás de Alportel,2009,23.8
Silves,2009,22.5
Tavira,2009,22.0
Vila do Bispo,2009,19.7
Vila Real de Santo António,2009,23.8
Vila do Porto,2009,26.1
Lagoa [R.A.A.],2009,31.7
Nordeste,2009,26.9
Ponta Delgada,2009,27.6
Povoação,2009,27.8
Ribeira Grande,2009,35.8
Vila Franca do Campo,2009,29.3
Angra do Heroísmo,2009,25.0
Vila da Praia da Vitória,2009,24.6
Santa Cruz da Graciosa,2009,23.2
Calheta [R.A.A.],2009,22.9
Velas,2009,22.0
Lajes do Pico,2009,21.0
Madalena,2009,22.4
São Roque do Pico,2009,20.6
Horta,2009,24.0
Lajes das Flores,2009,21.1
Santa Cruz das Flores,2009,21.0
Corvo,2009,15.6
Calheta [R.A.M.],2009,24.8
Câmara de Lobos,2009,32.0
Funchal,2009,22.8
Machico,2009,24.1
Ponta do Sol,2009,30.2
Porto Moniz,2009,21.2
Ribeira Brava,2009,29.8
Santa Cruz,2009,28.3
Santana,2009,21.5
São Vicente,2009,23.2
Porto Santo,2009,22.2
Arcos de Valdevez,2010,19.9
Caminha,2010,19.2
Melgaço,2010,17.0
Monção,2010,17.8
Paredes de Coura,2010,20.4
Ponte da Barca,2010,21.2
Ponte de Lima,2010,24.1
Valença,2010,20.6
Viana do Castelo,2010,21.4
Vila Nova de Cerveira,2010,21.4
Amares,2010,25.0
Barcelos,2010,23.9
Braga,2010,23.7
Esposende,2010,24.7
Terras de Bouro,2010,21.9
Vila Verde,2010,25.9
Cabeceiras de Basto,2010,26.2
Fafe,2010,22.7
Guimarães,2010,22.4
Mondim de Basto,2010,24.4
Póvoa de Lanhoso,2010,24.8
Vieira do Minho,2010,22.1
Vila Nova de Famalicão,2010,23.2
Vizela,2010,23.6
Arouca,2010,23.3
Espinho,2010,19.7
Gondomar,2010,22.0
Maia,2010,24.1
Matosinhos,2010,20.9
Oliveira de Azeméis,2010,20.4
Paredes,2010,26.1
Porto,2010,18.9
Póvoa de Varzim,2010,24.6
Santa Maria da Feira,2010,22.7
Santo Tirso,2010,20.0
São João da Madeira,2010,21.3
Trofa,2010,22.0
Vale de Cambra,2010,19.1
Valongo,2010,23.7
Vila do Conde,2010,23.6
Vila Nova de Gaia,2010,22.5
Boticas,2010,17.1
Chaves,2010,19.1
Montalegre,2010,17.6
Ribeira de Pena,2010,21.9
Valpaços,2010,18.0
Vila Pouca de Aguiar,2010,19.6
Amarante,2010,23.8
Baião,2010,23.3
Castelo de Paiva,2010,24.4
Celorico de Basto,2010,24.0
Cinfães,2010,23.2
Felgueiras,2010,24.9
Lousada,2010,26.8
Marco de Canaveses,2010,26.5
Paços de Ferreira,2010,26.0
Penafiel,2010,25.7
Resende,2010,24.7
Alijó,2010,19.3
Armamar,2010,20.8
Carrazeda de Ansiães,2010,19.0
Freixo de Espada à Cinta,2010,20.8
Lamego,2010,21.6
Mesão Frio,2010,21.3
Moimenta da Beira,2010,23.7
Murça,2010,20.3
Penedono,2010,21.7
Peso da Régua,2010,20.6
Sabrosa,2010,21.0
Santa Marta de Penaguião,2010,19.7
São João da Pesqueira,2010,22.1
Sernancelhe,2010,21.5
Tabuaço,2010,20.2
Tarouca,2010,25.2
Torre de Moncorvo,2010,16.1
Vila Nova de Foz Côa,2010,19.5
Vila Real,2010,22.4
Alfândega da Fé,2010,17.7
Bragança,2010,19.3
Macedo de Cavaleiros,2010,19.7
Miranda do Douro,2010,17.7
Mirandela,2010,19.5
Mogadouro,2010,17.1
Vila Flor,2010,18.3
Vimioso,2010,18.2
Vinhais,2010,15.6
Alcobaça,2010,22.8
Alenquer,2010,25.8
Arruda dos Vinhos,2010,28.6
Bombarral,2010,21.6
Cadaval,2010,23.7
Caldas da Rainha,2010,23.2
Lourinhã,2010,24.3
Nazaré,2010,21.6
Óbidos,2010,23.9
Peniche,2010,23.3
Sobral de Monte Agraço,2010,25.4
Torres Vedras,2010,24.3
Águeda,2010,20.6
Albergaria-a-Velha,2010,22.9
Anadia,2010,20.1
Aveiro,2010,21.7
Estarreja,2010,22.5
Ílhavo,2010,23.3
Murtosa,2010,27.0
Oliveira do Bairro,2010,24.5
Ovar,2010,22.6
Sever do Vouga,2010,20.9
Vagos,2010,22.9
Arganil,2010,19.2
Cantanhede,2010,20.5
Coimbra,2010,18.7
Condeixa-a-Nova,2010,24.5
Figueira da Foz,2010,20.9
Góis,2010,20.7
Lousã,2010,25.6
Mealhada,2010,21.5
Mira,2010,21.0
Miranda do Corvo,2010,21.9
Montemor-o-Velho,2010,19.6
Mortágua,2010,18.1
Oliveira do Hospital,2010,21.6
Pampilhosa da Serra,2010,15.1
Penacova,2010,19.5
Penela,2010,22.0
Soure,2010,20.1
Tábua,2010,22.6
Vila Nova de Poiares,2010,24.3
Alvaiázere,2010,19.7
Ansião,2010,21.5
Batalha,2010,24.1
Castanheira de Pêra,2010,18.3
Figueiró dos Vinhos,2010,18.6
Leiria,2010,23.0
Marinha Grande,2010,23.1
Pedrógão Grande,2010,20.8
Pombal,2010,22.7
Porto de Mós,2010,23.7
Aguiar da Beira,2010,19.0
Carregal do Sal,2010,23.7
Castro Daire,2010,22.5
Mangualde,2010,22.0
Nelas,2010,22.3
Oliveira de Frades,2010,23.8
Penalva do Castelo,2010,21.7
Santa Comba Dão,2010,21.8
São Pedro do Sul,2010,21.3
Sátão,2010,22.5
Tondela,2010,20.1
Vila Nova de Paiva,2010,22.1
Viseu,2010,23.6
Vouzela,2010,20.9
Castelo Branco,2010,20.2
Idanha-a-Nova,2010,19.9
Oleiros,2010,14.3
Penamacor,2010,16.7
Proença-a-Nova,2010,17.5
Vila Velha de Ródão,2010,12.4
Abrantes,2010,20.8
Alcanena,2010,21.4
Constância,2010,23.5
Entroncamento,2010,24.9
Ferreira do Zêzere,2010,22.0
Mação,2010,18.3
Ourém,2010,23.5
Sardoal,2010,18.8
Sertã,2010,22.5
Tomar,2010,21.2
Torres Novas,2010,21.7
Vila de Rei,2010,20.4
Vila Nova da Barquinha,2010,23.0
Almeida,2010,14.9
Belmonte,2010,18.9
Celorico da Beira,2010,21.3
Covilhã,2010,19.2
Figueira de Castelo Rodrigo,2010,19.3
Fornos de Algodres,2010,19.9
Fundão,2010,20.2
Gouveia,2010,18.6
Guarda,2010,21.2
Manteigas,2010,17.3
Mêda,2010,19.1
Pinhel,2010,19.0
Sabugal,2010,15.7
Seia,2010,17.3
Trancoso,2010,19.0
Alcochete,2010,29.8
Almada,2010,23.8
Amadora,2010,22.1
Barreiro,2010,22.0
Cascais,2010,25.6
Lisboa,2010,21.1
Loures,2010,23.1
Mafra,2010,29.5
Moita,2010,24.1
Montijo,2010,25.5
Odivelas,2010,21.9
Oeiras,2010,23.9
Palmela,2010,26.5
Seixal,2010,23.5
Sesimbra,2010,27.5
Setúbal,2010,25.3
Sintra,2010,25.9
Vila Franca de Xira,2010,24.3
Alcácer do Sal,2010,20.1
Grândola,2010,20.7
Odemira,2010,19.9
Santiago do Cacém,2010,18.9
Sines,2010,20.7
Aljustrel,2010,18.2
Almodôvar,2010,20.1
Alvito,2010,19.1
Barrancos,2010,20.8
Beja,2010,23.4
Castro Verde,2010,21.4
Cuba,2010,23.0
Ferreira do Alentejo,2010,19.8
Mértola,2010,16.8
Moura,2010,25.7
Ourique,2010,18.2
Serpa,2010,20.6
Vidigueira,2010,23.4
Almeirim,2010,24.0
Alpiarça,2010,24.3
Azambuja,2010,22.7
Benavente,2010,27.8
Cartaxo,2010,23.1
Chamusca,2010,18.4
Coruche,2010,20.5
Golegã,2010,21.5
Rio Maior,2010,23.3
Salvaterra de Magos,2010,23.7
Santarém,2010,22.7
Alter do Chão,2010,19.3
Arronches,2010,17.3
Avis,2010,17.5
Campo Maior,2010,24.5
Castelo de Vide,2010,19.4
Crato,2010,17.6
Elvas,2010,23.7
Fronteira,2010,20.1
Gavião,2010,16.6
Marvão,2010,17.3
Monforte,2010,25.5
Nisa,2010,18.6
Ponte de Sor,2010,21.0
Portalegre,2010,20.8
Sousel,2010,22.8
Alandroal,2010,19.3
Arraiolos,2010,20.4
Borba,2010,19.1
Estremoz,2010,19.6
Évora,2010,22.0
Montemor-o-Novo,2010,19.9
Mora,2010,17.9
Mourão,2010,25.5
Portel,2010,21.0
Redondo,2010,21.6
Reguengos de Monsaraz,2010,23.2
Vendas Novas,2010,22.9
Viana do Alentejo,2010,24.5
Vila Viçosa,2010,19.7
Albufeira,2010,25.1
Alcoutim,2010,15.8
Aljezur,2010,21.8
Castro Marim,2010,21.5
Faro,2010,22.8
Lagoa,2010,25.2
Lagos,2010,26.3
Loulé,2010,24.5
Monchique,2010,16.4
Olhão,2010,25.3
Portimão,2010,25.8
São Brás de Alportel,2010,23.8
Silves,2010,22.8
Tavira,2010,22.3
Vila do Bispo,2010,19.7
Vila Real de Santo António,2010,23.8
Vila do Porto,2010,25.3
Lagoa [R.A.A.],2010,30.9
Nordeste,2010,26.8
Ponta Delgada,2010,26.9
Povoação,2010,27.4
Ribeira Grande,2010,35.0
Vila Franca do Campo,2010,28.6
Angra do Heroísmo,2010,24.5
Vila da Praia da Vitória,2010,24.0
Santa Cruz da Graciosa,2010,22.6
Calheta [R.A.A.],2010,22.9
Velas,2010,21.3
Lajes do Pico,2010,20.7
Madalena,2010,22.1
São Roque do Pico,2010,19.5
Horta,2010,23.4
Lajes das Flores,2010,21.1
Santa Cruz das Flores,2010,20.4
Corvo,2010,16.6
Calheta [R.A.M.],2010,24.5
Câmara de Lobos,2010,31.0
Funchal,2010,22.2
Machico,2010,23.1
Ponta do Sol,2010,29.7
Porto Moniz,2010,21.2
Ribeira Brava,2010,28.8
Santa Cruz,2010,27.7
Santana,2010,21.4
São Vicente,2010,23.0
Porto Santo,2010,21.6
Arcos de Valdevez,2011,19.7
Caminha,2011,18.5
Melgaço,2011,17.0
Monção,2011,17.3
Paredes de Coura,2011,20.3
Ponte da Barca,2011,20.9
Ponte de Lima,2011,23.5
Valença,2011,20.2
Viana do Castelo,2011,21.0
Vila Nova de Cerveira,2011,20.9
Amares,2011,24.3
Barcelos,2011,23.2
Braga,2011,23.3
Esposende,2011,24.1
Terras de Bouro,2011,20.9
Vila Verde,2011,25.1
Cabeceiras de Basto,2011,25.3
Fafe,2011,22.3
Guimarães,2011,21.8
Mondim de Basto,2011,23.0
Póvoa de Lanhoso,2011,24.1
Vieira do Minho,2011,21.3
Vila Nova de Famalicão,2011,22.6
Vizela,2011,22.9
Arouca,2011,22.9
Espinho,2011,19.4
Gondomar,2011,21.6
Maia,2011,24.0
Matosinhos,2011,20.7
Oliveira de Azeméis,2011,19.8
Paredes,2011,25.7
Porto,2011,18.9
Póvoa de Varzim,2011,24.1
Santa Maria da Feira,2011,22.2
Santo Tirso,2011,19.5
São João da Madeira,2011,20.7
Trofa,2011,21.5
Vale de Cambra,2011,18.6
Valongo,2011,23.5
Vila do Conde,2011,23.4
Vila Nova de Gaia,2011,22.4
Boticas,2011,17.0
Chaves,2011,18.7
Montalegre,2011,16.6
Ribeira de Pena,2011,21.6
Valpaços,2011,17.6
Vila Pouca de Aguiar,2011,19.3
Amarante,2011,23.1
Baião,2011,22.2
Castelo de Paiva,2011,23.6
Celorico de Basto,2011,23.3
Cinfães,2011,23.0
Felgueiras,2011,23.9
Lousada,2011,26.0
Marco de Canaveses,2011,25.7
Paços de Ferreira,2011,25.4
Penafiel,2011,24.9
Resende,2011,24.0
Alijó,2011,19.5
Armamar,2011,19.9
Carrazeda de Ansiães,2011,18.7
Freixo de Espada à Cinta,2011,20.7
Lamego,2011,20.9
Mesão Frio,2011,21.4
Moimenta da Beira,2011,23.0
Murça,2011,20.9
Penedono,2011,21.2
Peso da Régua,2011,20.2
Sabrosa,2011,20.7
Santa Marta de Penaguião,2011,19.3
São João da Pesqueira,2011,21.7
Sernancelhe,2011,20.4
Tabuaço,2011,19.0
Tarouca,2011,24.4
Torre de Moncorvo,2011,15.8
Vila Nova de Foz Côa,2011,19.3
Vila Real,2011,21.9
Alfândega da Fé,2011,17.0
Bragança,2011,18.9
Macedo de Cavaleiros,2011,19.4
Miranda do Douro,2011,17.3
Mirandela,2011,19.1
Mogadouro,2011,17.4
Vila Flor,2011,18.1
Vimioso,2011,17.5
Vinhais,2011,15.4
Alcobaça,2011,22.0
Alenquer,2011,25.7
Arruda dos Vinhos,2011,28.6
Bombarral,2011,21.3
Cadaval,2011,23.6
Caldas da Rainha,2011,22.5
Lourinhã,2011,24.0
Nazaré,2011,21.4
Óbidos,2011,23.4
Peniche,2011,23.3
Sobral de Monte Agraço,2011,25.1
Torres Vedras,2011,24.0
Águeda,2011,20.4
Albergaria-a-Velha,2011,22.3
Anadia,2011,19.9
Aveiro,2011,21.5
Estarreja,2011,21.9
Ílhavo,2011,22.7
Murtosa,2011,25.9
Oliveira do Bairro,2011,24.1
Ovar,2011,22.0
Sever do Vouga,2011,20.2
Vagos,2011,22.4
Arganil,2011,18.6
Cantanhede,2011,20.2
Coimbra,2011,18.7
Condeixa-a-Nova,2011,24.3
Figueira da Foz,2011,20.5
Góis,2011,20.4
Lousã,2011,25.2
Mealhada,2011,21.3
Mira,2011,20.6
Miranda do Corvo,2011,20.8
Montemor-o-Velho,2011,19.6
Mortágua,2011,17.9
Oliveira do Hospital,2011,21.1
