Year,Municipality,GER
2015,Bragança,175.3
2015,Macedo de Cavaleiros,75.8
2015,Miranda do Douro,60.9
2015,Mirandela,130.0
2015,Mogadouro,89.7
2015,Vila Flor,49.0
2015,Vimioso,
2015,Vinhais,53.5
2015,Castelo Branco,148.0
2015,Idanha-a-Nova,111.4
2015,Oleiros,80.0
2015,Penamacor,74.3
2015,Proença-a-Nova,98.8
2015,Vila Velha de Ródão,
2015,Belmonte,39.0
2015,Covilhã,131.9
2015,Fundão,106.8
2015,Almeida,89.5
2015,Celorico da Beira,82.1
2015,Figueira de Castelo Rodrigo,57.3
2015,Fornos de Algodres,89.6
2015,Gouveia,128.3
2015,Guarda,153.8
2015,Manteigas,190.3
2015,Meda,52.5
2015,Pinhel,63.9
2015,Sabugal,75.4
2015,Seia,133.3
2015,Trancoso,150.0
2015,Abrantes,127.7
2015,Alcanena,70.8
2015,Constância,40.8
2015,Entroncamento,177.8
2015,Ferreira do Zêzere,48.1
2015,Mação,86.2
2015,Sardoal,55.1
2015,Tomar,175.8
2015,Torres Novas,90.3
2015,Vila Nova da Barquinha,43.7
2015,Ourém,147.7
2015,Sertã,120.0
2015,Vila de Rei,35.7
2015,Alcobaça,93.8
2015,Bombarral,70.2
2015,Caldas da Rainha,153.6
2015,Nazaré,81.5
2015,Óbidos,47.9
2015,Peniche,65.9
2015,Alenquer,79.7
2015,Arruda dos Vinhos,121.3
2015,Cadaval,38.4
2015,Lourinhã,65.8
2015,Sobral de Monte Agraço,33.5
2015,Torres Vedras,121.3
2015,Águeda,130.7
2015,Albergaria-a-Velha,101.9
2015,Anadia,99.5
2015,Aveiro,222.5
2015,Estarreja,88.1
2015,Ílhavo,49.4
2015,Murtosa,8.8
2015,Oliveira do Bairro,73.3
2015,Ovar,73.5
2015,Sever do Vouga,87.3
2015,Vagos,137.1
2015,Mealhada,93.6
2015,Mortágua,132.0
2015,Arganil,211.8
2015,Cantanhede,98.9
2015,Coimbra,206.5
2015,Condeixa-a-Nova,42.2
2015,Figueira da Foz,94.6
2015,Góis,
2015,Lousã,77.0
2015,Mira,64.1
2015,Miranda do Corvo,52.2
2015,Montemor-o-Velho,73.6
2015,Oliveira do Hospital,112.9
2015,Pampilhosa da Serra,16.2
2015,Penacova,61.0
2015,Penela,42.5
2015,Soure,84.9
2015,Tábua,57.4
2015,Vila Nova de Poiares,77.9
2015,Alvaiázere,93.9
2015,Ansião,142.8
2015,Batalha,73.0
2015,Castanheira de Pêra,
2015,Figueiró dos Vinhos,122.0
2015,Leiria,111.2
2015,Marinha Grande,129.4
2015,Pedrógão Grande,177.4
2015,Pombal,106.6
2015,Porto de Mós,82.0
2015,Carregal do Sal,53.3
2015,Castro Daire,80.6
2015,Mangualde,79.1
2015,Nelas,72.4
2015,Oliveira de Frades,81.2
2015,Penalva do Castelo,76.4
2015,Santa Comba Dão,84.2
2015,São Pedro do Sul,99.6
2015,Sátão,85.0
2015,Tondela,123.9
2015,Vila Nova de Paiva,79.4
2015,Viseu,155.5
2015,Vouzela,136.8
2015,Aguiar da Beira,74.5
2015,Cascais,106.8
2015,Lisboa,295.2
2015,Loures,67.2
2015,Mafra,76.7
2015,Oeiras,119.4
2015,Sintra,88.3
2015,Vila Franca de Xira,131.7
2015,Amadora,176.3
2015,Odivelas,102.8
2015,Alcochete,99.4
2015,Almada,121.2
2015,Barreiro,133.0
2015,Moita,76.8
2015,Montijo,72.6
2015,Palmela,76.3
2015,Seixal,129.8
2015,Sesimbra,62.4
2015,Setúbal,145.9
2015,Alandroal,
2015,Arraiolos,102.7
2015,Borba,8.6
2015,Estremoz,148.9
2015,Évora,193.2
2015,Montemor-o-Novo,75.0
2015,Mora,32.4
2015,Mourão,14.6
2015,Portel,13.5
2015,Redondo,77.0
2015,Reguengos de Monsaraz,111.0
2015,Vendas Novas,120.9
2015,Viana do Alentejo,66.0
2015,Vila Viçosa,178.5
2015,Alcácer do Sal,65.5
2015,Grândola,128.3
2015,Santiago do Cacém,81.3
2015,Sines,168.1
2015,Odemira,119.9
2015,Alter do Chão,200.0
2015,Arronches,
2015,Avis,135.6
2015,Campo Maior,87.5
2015,Castelo de Vide,5.2
2015,Crato,81.3
2015,Elvas,109.8
2015,Fronteira,73.3
2015,Gavião,23.8
2015,Marvão,
2015,Monforte,
2015,Nisa,61.7
2015,Ponte de Sor,127.9
2015,Portalegre,205.5
2015,Sousel,20.6
2015,Aljustrel,125.4
2015,Almodôvar,120.0
2015,Alvito,393.3
2015,Barrancos,
2015,Beja,169.5
2015,Castro Verde,70.6
2015,Cuba,81.4
2015,Ferreira do Alentejo,38.5
2015,Mértola,164.1
2015,Moura,100.4
2015,Ourique,78.1
2015,Serpa,112.4
2015,Vidigueira,74.0
2015,Azambuja,63.3
2015,Almeirim,59.5
2015,Alpiarça,80.8
2015,Benavente,37.3
2015,Cartaxo,65.4
2015,Chamusca,36.0
2015,Coruche,103.8
2015,Golegã,55.8
2015,Rio Maior,143.5
2015,Salvaterra de Magos,120.1
2015,Santarém,173.3
2015,Albufeira,113.9
2015,Alcoutim,27.0
2015,Aljezur,
2015,Castro Marim,
2015,Faro,168.1
2015,Lagoa,57.6
2015,Lagos,109.9
2015,Loulé,95.6
2015,Monchique,16.7
2015,Olhão,82.2
2015,Portimão,179.6
2015,São Brás de Alportel,92.4
2015,Silves,65.3
2015,Tavira,110.1
2015,Vila do Bispo,
2015,Vila Real de Santo António,118.6
2016,Arcos de Valdevez,121.0
2016,Caminha,126.0
2016,Melgaço,77.9
2016,Monção,131.1
2016,Paredes de Coura,100.9
2016,Ponte da Barca,105.1
2016,Ponte de Lima,97.3
2016,Valença,85.7
2016,Viana do Castelo,161.1
2016,Vila Nova de Cerveira,77.6
2016,Boticas,
2016,Chaves,151.6
2016,Montalegre,62.5
2016,Ribeira de Pena,87.9
2016,Valpaços,49.3
2016,Vila Pouca de Aguiar,69.9
2016,Arouca,78.3
2016,Espinho,200.0
2016,Santa Maria da Feira,90.4
2016,Oliveira de Azeméis,77.4
2016,São João da Madeira,316.7
2016,Vale de Cambra,89.8
2016,Gondomar,77.1
2016,Maia,79.0
2016,Matosinhos,87.7
2016,Paredes,67.1
2016,Porto,343.4
2016,Póvoa de Varzim,109.7
2016,Santo Tirso,143.9
2016,Valongo,79.4
2016,Vila do Conde,70.8
2016,Vila Nova de Gaia,85.5
2016,Trofa,75.0
2016,Mondim de Basto,70.4
2016,Cabeceiras de Basto,81.1
2016,Fafe,94.6
2016,Guimarães,86.6
2016,Póvoa de Lanhoso,91.4
2016,Vieira do Minho,63.5
2016,Vila Nova de Famalicão,122.0
2016,Vizela,78.7
2016,Amares,69.0
2016,Barcelos,82.4
2016,Braga,146.3
2016,Esposende,87.3
2016,Terras de Bouro,30.6
2016,Vila Verde,99.0
2016,Alijó,68.6
2016,Mesão Frio,116.4
2016,Murça,134.7
2016,Peso da Régua,131.4
2016,Sabrosa,92.9
2016,Santa Marta de Penaguião,
2016,Vila Real,161.7
2016,Armamar,56.5
2016,Lamego,147.6
2016,Moimenta da Beira,163.0
2016,Penedono,
2016,São João da Pesqueira,77.9
2016,Sernancelhe,132.5
2016,Tabuaço,50.6
2016,Tarouca,55.7
2016,Carrazeda de Ansiães,111.8
2016,Freixo de Espada à Cinta,14.6
2016,Torre de Moncorvo,65.5
2016,Vila Nova de Foz Côa,72.3
2016,Castelo de Paiva,77.6
2016,Amarante,135.5
2016,Baião,67.6
2016,Felgueiras,90.5
2016,Lousada,79.3
2016,Marco de Canaveses,77.2
2016,Paços de Ferreira,77.4
2016,Penafiel,72.3
2016,Cinfães,104.7
2016,Resende,94.7
2016,Celorico de Basto,71.6
2016,Alfândega da Fé,79.6
2016,Bragança,164.8
2016,Macedo de Cavaleiros,89.8
2016,Miranda do Douro,64.6
2016,Mirandela,147.3
2016,Mogadouro,91.6
2016,Vila Flor,45.1
2016,Vimioso,
2016,Vinhais,57.0
2016,Castelo Branco,139.4
2016,Idanha-a-Nova,119.3
2016,Oleiros,67.9
2016,Penamacor,74.6
2016,Proença-a-Nova,88.7
2016,Vila Velha de Ródão,
2016,Belmonte,40.7
2016,Covilhã,124.4
2016,Fundão,111.6
2016,Almeida,109.9
2016,Celorico da Beira,87.8
2016,Figueira de Castelo Rodrigo,45.8
2016,Fornos de Algodres,76.8
2016,Gouveia,128.1
2016,Guarda,155.9
2016,Manteigas,129.3
2016,Meda,67.7
2016,Pinhel,76.3
2016,Sabugal,82.8
2016,Seia,117.9
2016,Trancoso,152.4
2016,Abrantes,118.4
2016,Alcanena,73.1
2016,Constância,82.4
2016,Entroncamento,187.0
2016,Ferreira do Zêzere,46.9
2016,Mação,100.0
2016,Sardoal,78.4
2016,Tomar,159.1
2016,Torres Novas,93.1
2016,Vila Nova da Barquinha,43.2
2016,Ourém,144.8
2016,Sertã,112.6
2016,Vila de Rei,46.0
2016,Alcobaça,91.2
2016,Bombarral,82.2
2016,Caldas da Rainha,145.1
2016,Nazaré,87.3
2016,Óbidos,41.3
2016,Peniche,65.9
2016,Alenquer,70.8
2016,Arruda dos Vinhos,115.6
2016,Cadaval,41.1
2016,Lourinhã,64.6
2016,Sobral de Monte Agraço,46.0
2016,Torres Vedras,121.9
2016,Águeda,117.7
2016,Albergaria-a-Velha,96.2
2016,Anadia,104.7
2016,Aveiro,202.9
2016,Estarreja,92.8
2016,Ílhavo,51.7
2016,Murtosa,10.2
2016,Oliveira do Bairro,82.7
2016,Ovar,73.7
2016,Sever do Vouga,88.9
2016,Vagos,130.0
2016,Mealhada,93.0
2016,Mortágua,133.8
2016,Arganil,183.8
2016,Cantanhede,102.2
2016,Coimbra,200.2
2016,Condeixa-a-Nova,52.8
2016,Figueira da Foz,105.9
2016,Góis,
2016,Lousã,60.0
2016,Mira,65.1
2016,Miranda do Corvo,49.8
2016,Montemor-o-Velho,71.3
2016,Oliveira do Hospital,115.0
2016,Pampilhosa da Serra,19.6
2016,Penacova,60.9
2016,Penela,32.3
2016,Soure,84.4
2016,Tábua,76.9
2016,Vila Nova de Poiares,70.5
2016,Alvaiázere,78.4
2016,Ansião,139.6
2016,Batalha,81.6
2016,Castanheira de Pêra,
2016,Figueiró dos Vinhos,123.8
2016,Leiria,105.9
2016,Marinha Grande,131.2
2016,Pedrógão Grande,188.5
2016,Pombal,111.6
2016,Porto de Mós,75.4
2016,Carregal do Sal,57.7
2016,Castro Daire,97.6
2016,Mangualde,84.7
2016,Nelas,80.6
2016,Oliveira de Frades,75.9
2016,Penalva do Castelo,76.8
2016,Santa Comba Dão,82.3
2016,São Pedro do Sul,96.5
2016,Sátão,77.6
2016,Tondela,128.6
2016,Vila Nova de Paiva,63.6
2016,Viseu,144.1
2016,Vouzela,151.6
2016,Aguiar da Beira,61.1
2016,Cascais,104.6
2016,Lisboa,284.3
2016,Loures,67.1
2016,Mafra,77.9
2016,Oeiras,113.4
2016,Sintra,84.6
2016,Vila Franca de Xira,119.1
2016,Amadora,160.1
2016,Odivelas,101.3
2016,Alcochete,99.2
2016,Almada,116.6
2016,Barreiro,133.3
2016,Moita,70.9
2016,Montijo,79.7
2016,Palmela,75.0
2016,Seixal,121.1
2016,Sesimbra,70.7
2016,Setúbal,132.1
2016,Alandroal,11.8
2016,Arraiolos,69.9
2016,Borba,4.1
2016,Estremoz,126.7
2016,Évora,195.3
2016,Montemor-o-Novo,88.6
2016,Mora,50.7
2016,Mourão,
2016,Portel,18.8
2016,Redondo,65.5
2016,Reguengos de Monsaraz,101.0
2016,Vendas Novas,105.6
2016,Viana do Alentejo,62.9
2016,Vila Viçosa,204.5
2016,Alcácer do Sal,68.2
2016,Grândola,128.7
2016,Santiago do Cacém,78.1
2016,Sines,144.9
2016,Odemira,133.2
2016,Alter do Chão,126.7
2016,Arronches,
2016,Avis,137.2
2016,Campo Maior,69.4
2016,Castelo de Vide,22.2
2016,Crato,114.6
2016,Elvas,109.6
2016,Fronteira,39.5
2016,Gavião,74.3
2016,Marvão,
2016,Monforte,
2016,Nisa,62.5
2016,Ponte de Sor,115.7
2016,Portalegre,218.5
2016,Sousel,28.2
2016,Aljustrel,158.0
2016,Almodôvar,105.5
2016,Alvito,310.8
2016,Barrancos,
2016,Beja,159.0
2016,Castro Verde,88.3
2016,Cuba,80.5
2016,Ferreira do Alentejo,31.6
2016,Mértola,150.6
2016,Moura,96.4
2016,Ourique,56.1
2016,Serpa,111.2
2016,Vidigueira,97.8
2016,Azambuja,77.6
2016,Almeirim,59.0
2016,Alpiarça,57.7
2016,Benavente,38.8
2016,Cartaxo,69.8
2016,Chamusca,51.5
2016,Coruche,89.6
2016,Golegã,65.2
2016,Rio Maior,135.5
2016,Salvaterra de Magos,127.7
2016,Santarém,155.4
2016,Albufeira,106.0
2016,Alcoutim,14.8
2016,Aljezur,
2016,Castro Marim,
2016,Faro,156.0
2016,Lagoa,51.4
2016,Lagos,111.1
2016,Loulé,89.9
2016,Monchique,33.3
2016,Olhão,75.9
2016,Portimão,170.9
2016,São Brás de Alportel,84.0
2016,Silves,66.0
2016,Tavira,103.9
2016,Vila do Bispo,
2016,Vila Real de Santo António,130.6
2017,Arcos de Valdevez,121.3
2017,Caminha,96.4
2017,Melgaço,92.6
2017,Monção,124.0
2017,Paredes de Coura,119.3
2017,Ponte da Barca,114.9
2017,Ponte de Lima,98.2
2017,Valença,82.4
2017,Viana do Castelo,176.0
2017,Vila Nova de Cerveira,71.5
2017,Boticas,1.8
2017,Chaves,143.2
2017,Montalegre,68.2
2017,Ribeira de Pena,89.4
2017,Valpaços,52.7
2017,Vila Pouca de Aguiar,84.5
2017,Arouca,79.6
2017,Espinho,198.0
2017,Santa Maria da Feira,96.5
2017,Oliveira de Azeméis,84.8
2017,São João da Madeira,315.4
2017,Vale de Cambra,97.8
2017,Gondomar,75.4
2017,Maia,81.4
2017,Matosinhos,88.1
2017,Paredes,65.2
2017,Porto,349.7
2017,Póvoa de Varzim,112.6
2017,Santo Tirso,143.3
2017,Valongo,84.6
2017,Vila do Conde,74.9
2017,Vila Nova de Gaia,94.6
2017,Trofa,76.5
2017,Mondim de Basto,68.6
2017,Cabeceiras de Basto,93.5
2017,Fafe,99.1
2017,Guimarães,92.0
2017,Póvoa de Lanhoso,97.5
2017,Vieira do Minho,71.8
2017,Vila Nova de Famalicão,129.5
2017,Vizela,81.4
2017,Amares,72.3
2017,Barcelos,83.8
2017,Braga,157.1
2017,Esposende,96.7
2017,Terras de Bouro,34.7
2017,Vila Verde,102.9
2017,Alijó,69.1
2017,Mesão Frio,106.9
2017,Murça,144.7
2017,Peso da Régua,141.8
2017,Sabrosa,84.1
2017,Santa Marta de Penaguião,
2017,Vila Real,150.2
2017,Armamar,76.8
2017,Lamego,155.2
2017,Moimenta da Beira,177.9
2017,Penedono,
2017,São João da Pesqueira,87.2
2017,Sernancelhe,125.9
2017,Tabuaço,45.7
2017,Tarouca,53.4
2017,Carrazeda de Ansiães,84.9
2017,Freixo de Espada à Cinta,
2017,Torre de Moncorvo,62.2
2017,Vila Nova de Foz Côa,56.3
2017,Castelo de Paiva,74.8
2017,Amarante,136.0
2017,Baião,73.7
2017,Felgueiras,99.1
2017,Lousada,81.2
2017,Marco de Canaveses,83.1
2017,Paços de Ferreira,81.3
2017,Penafiel,80.1
2017,Cinfães,101.6
2017,Resende,93.4
2017,Celorico de Basto,81.4
2017,Alfândega da Fé,60.4
2017,Bragança,194.1
2017,Macedo de Cavaleiros,104.3
2017,Miranda do Douro,62.2
2017,Mirandela,168.1
2017,Mogadouro,103.8
2017,Vila Flor,62.8
2017,Vimioso,
2017,Vinhais,71.4
2017,Castelo Branco,131.9
2017,Idanha-a-Nova,131.6
2017,Oleiros,92.5
2017,Penamacor,68.1
2017,Proença-a-Nova,86.4
2017,Vila Velha de Ródão,
2017,Belmonte,33.0
2017,Covilhã,139.3
2017,Fundão,125.5
2017,Almeida,150.0
2017,Celorico da Beira,82.4
2017,Figueira de Castelo Rodrigo,75.0
2017,Fornos de Algodres,84.5
2017,Gouveia,147.6
2017,Guarda,150.4
2017,Manteigas,91.7
2017,Meda,77.8
2017,Pinhel,86.2
2017,Sabugal,75.6
2017,Seia,127.9
2017,Trancoso,167.2
2017,Abrantes,104.9
2017,Alcanena,113.4
2017,Constância,112.0
2017,Entroncamento,179.1
2017,Ferreira do Zêzere,44.1
2017,Mação,111.5
2017,Sardoal,91.7
2017,Tomar,159.8
2017,Torres Novas,109.2
2017,Vila Nova da Barquinha,54.8
2017,Ourém,152.0
2017,Sertã,132.0
2017,Vila de Rei,45.1
2017,Alcobaça,86.8
2017,Bombarral,90.5
2017,Caldas da Rainha,154.0
2017,Nazaré,93.1
2017,Óbidos,43.0
2017,Peniche,65.4
2017,Alenquer,82.7
2017,Arruda dos Vinhos,109.5
2017,Cadaval,43.8
2017,Lourinhã,67.5
2017,Sobral de Monte Agraço,50.0
2017,Torres Vedras,124.9
2017,Águeda,127.2
2017,Albergaria-a-Velha,106.6
2017,Anadia,111.3
2017,Aveiro,205.4
2017,Estarreja,97.4
2017,Ílhavo,56.8
2017,Murtosa,13.0
2017,Oliveira do Bairro,86.2
2017,Ovar,73.9
2017,Sever do Vouga,96.3
2017,Vagos,130.1
2017,Mealhada,102.5
2017,Mortágua,92.5
2017,Arganil,165.2
2017,Cantanhede,102.6
2017,Coimbra,196.7
2017,Condeixa-a-Nova,55.3
2017,Figueira da Foz,120.2
2017,Góis,
2017,Lousã,65.6
2017,Mira,67.9
2017,Miranda do Corvo,56.0
2017,Montemor-o-Velho,73.8
2017,Oliveira do Hospital,111.9
2017,Pampilhosa da Serra,22.9
2017,Penacova,93.0
2017,Penela,20.4
2017,Soure,92.9
2017,Tábua,72.7
2017,Vila Nova de Poiares,97.5
2017,Alvaiázere,74.7
2017,Ansião,179.3
2017,Batalha,82.6
2017,Castanheira de Pêra,
2017,Figueiró dos Vinhos,83.8
2017,Leiria,106.0
2017,Marinha Grande,124.8
2017,Pedrógão Grande,210.5
2017,Pombal,125.7
2017,Porto de Mós,74.2
2017,Carregal do Sal,66.7
2017,Castro Daire,99.5
2017,Mangualde,93.0
2017,Nelas,82.9
2017,Oliveira de Frades,76.2
2017,Penalva do Castelo,80.2
2017,Santa Comba Dão,83.5
2017,São Pedro do Sul,89.3
2017,Sátão,75.0
2017,Tondela,130.0
2017,Vila Nova de Paiva,65.4
2017,Viseu,142.2
2017,Vouzela,145.3
2017,Aguiar da Beira,69.0
2017,Cascais,110.9
2017,Lisboa,271.2
2017,Loures,67.6
2017,Mafra,78.4
2017,Oeiras,120.2
2017,Sintra,86.7
2017,Vila Franca de Xira,115.7
2017,Amadora,152.9
2017,Odivelas,102.3
2017,Alcochete,96.2
2017,Almada,123.4
2017,Barreiro,140.5
2017,Moita,76.0
2017,Montijo,89.2
2017,Palmela,80.0
2017,Seixal,120.6
2017,Sesimbra,76.3
2017,Setúbal,133.9
2017,Alandroal,
2017,Arraiolos,73.3
2017,Borba,
2017,Estremoz,140.8
2017,Évora,195.9
2017,Montemor-o-Novo,91.0
2017,Mora,56.9
2017,Mourão,
2017,Portel,11.8
2017,Redondo,65.6
2017,Reguengos de Monsaraz,124.7
2017,Vendas Novas,111.4
2017,Viana do Alentejo,67.9
2017,Vila Viçosa,192.8
2017,Alcácer do Sal,70.7
2017,Grândola,121.3
2017,Santiago do Cacém,90.1
2017,Sines,162.2
2017,Odemira,118.8
2017,Alter do Chão,198.1
2017,Arronches,22.2
2017,Avis,83.3
2017,Campo Maior,136.7
2017,Castelo de Vide,25.9
2017,Crato,127.3
2017,Elvas,119.8
2017,Fronteira,41.9
2017,Gavião,50.0
2017,Marvão,
2017,Monforte,
2017,Nisa,54.5
2017,Ponte de Sor,114.9
2017,Portalegre,227.9
2017,Sousel,41.1
2017,Aljustrel,171.3
2017,Almodôvar,125.5
2017,Alvito,364.7
2017,Barrancos,
2017,Beja,154.5
2017,Castro Verde,93.4
2017,Cuba,76.2
2017,Ferreira do Alentejo,32.3
2017,Mértola,170.7
2017,Moura,88.9
2017,Ourique,55.3
2017,Serpa,130.5
2017,Vidigueira,79.6
2017,Azambuja,95.8
2017,Almeirim,60.4
2017,Alpiarça,77.5
2017,Benavente,43.9
2017,Cartaxo,71.4
2017,Chamusca,47.6
2017,Coruche,101.4
2017,Golegã,80.0
2017,Rio Maior,143.7
2017,Salvaterra de Magos,153.5
2017,Santarém,157.7
2017,Albufeira,117.1
2017,Alcoutim,
2017,Aljezur,
2017,Castro Marim,
2017,Faro,151.0
2017,Lagoa,50.7
2017,Lagos,102.8
2017,Loulé,96.8
2017,Monchique,
2017,Olhão,79.2
2017,Portimão,172.0
2017,São Brás de Alportel,77.2
2017,Silves,74.5
2017,Tavira,99.7
2017,Vila do Bispo,
2017,Vila Real de Santo António,129.7
2018,Arcos de Valdevez,121.1
2018,Caminha,105.0
2018,Melgaço,97.6
2018,Monção,137.0
2018,Paredes de Coura,135.2
2018,Ponte da Barca,112.3
2018,Ponte de Lima,107.9
2018,Valença,89.7
2018,Viana do Castelo,170.8
2018,Vila Nova de Cerveira,59.6
2018,Boticas,
2018,Chaves,150.3
2018,Montalegre,76.0
2018,Ribeira de Pena,75.5
2018,Valpaços,65.5
2018,Vila Pouca de Aguiar,74.9
2018,Arouca,95.7
2018,Espinho,192.2
2018,Santa Maria da Feira,91.6
2018,Oliveira de Azeméis,93.4
2018,São João da Madeira,293.4
2018,Vale de Cambra,99.7
2018,Gondomar,76.9
2018,Maia,74.6
2018,Matosinhos,96.8
2018,Paredes,65.1
2018,Porto,353.3
2018,Póvoa de Varzim,118.6
2018,Santo Tirso,151.9
2018,Valongo,84.1
2018,Vila do Conde,70.4
2018,Vila Nova de Gaia,105.5
2018,Trofa,81.3
2018,Mondim de Basto,63.1
2018,Cabeceiras de Basto,94.8
2018,Fafe,99.5
2018,Guimarães,100.0
2018,Póvoa de Lanhoso,107.7
2018,Vieira do Minho,92.1
2018,Vila Nova de Famalicão,124.8
2018,Vizela,80.4
2018,Amares,70.6
2018,Barcelos,88.1
2018,Braga,155.6
2018,Esposende,90.8
2018,Terras de Bouro,38.3
2018,Vila Verde,95.8
2018,Alijó,63.3
2018,Mesão Frio,95.6
2018,Murça,133.3
2018,Peso da Régua,165.9
2018,Sabrosa,71.3
2018,Santa Marta de Penaguião,
2018,Vila Real,158.8
2018,Armamar,79.1
2018,Lamego,154.3
2018,Moimenta da Beira,158.0
2018,Penedono,
2018,São João da Pesqueira,114.3
2018,Sernancelhe,113.4
2018,Tabuaço,36.6
2018,Tarouca,52.5
2018,Carrazeda de Ansiães,85.9
2018,Freixo de Espada à Cinta,14.0
2018,Torre de Moncorvo,72.3
2018,Vila Nova de Foz Côa,65.8
2018,Castelo de Paiva,84.4
2018,Amarante,123.8
2018,Baião,71.3
2018,Felgueiras,107.7
2018,Lousada,86.6
2018,Marco de Canaveses,85.6
2018,Paços de Ferreira,81.4
2018,Penafiel,86.9
2018,Cinfães,91.5
2018,Resende,95.5
2018,Celorico de Basto,82.3
2018,Alfândega da Fé,91.1
2018,Bragança,187.0
2018,Macedo de Cavaleiros,132.3
2018,Miranda do Douro,91.7
2018,Mirandela,180.7
2018,Mogadouro,104.6
2018,Vila Flor,55.3
2018,Vimioso,
2018,Vinhais,102.7
2018,Castelo Branco,125.5
2018,Idanha-a-Nova,138.0
2018,Oleiros,123.4
2018,Penamacor,64.8
2018,Proença-a-Nova,84.1
2018,Vila Velha de Ródão,
2018,Belmonte,27.9
2018,Covilhã,139.9
2018,Fundão,112.7
2018,Almeida,142.9
2018,Celorico da Beira,70.8
2018,Figueira de Castelo Rodrigo,56.3
2018,Fornos de Algodres,110.2
2018,Gouveia,140.1
2018,Guarda,138.6
2018,Manteigas,112.5
2018,Meda,44.8
2018,Pinhel,77.1
2018,Sabugal,78.4
2018,Seia,119.2
2018,Trancoso,191.7
2018,Abrantes,112.7
2018,Alcanena,97.0
2018,Constância,96.1
2018,Entroncamento,155.7
2018,Ferreira do Zêzere,47.1
2018,Mação,130.2
2018,Sardoal,137.2
2018,Tomar,163.7
2018,Torres Novas,124.4
2018,Vila Nova da Barquinha,62.6
2018,Ourém,153.0
2018,Sertã,117.6
2018,Vila de Rei,67.5
2018,Alcobaça,97.2
2018,Bombarral,82.0
2018,Caldas da Rainha,160.5
2018,Nazaré,108.3
2018,Óbidos,37.9
2018,Peniche,72.5
2018,Alenquer,84.7
2018,Arruda dos Vinhos,108.7
2018,Cadaval,43.0
2018,Lourinhã,60.0
2018,Sobral de Monte Agraço,60.5
2018,Torres Vedras,124.9
2018,Águeda,131.6
2018,Albergaria-a-Velha,112.2
2018,Anadia,125.2
2018,Aveiro,185.6
2018,Estarreja,108.5
2018,Ílhavo,56.8
2018,Murtosa,16.0
2018,Oliveira do Bairro,76.5
2018,Ovar,80.3
2018,Sever do Vouga,199.0
2018,Vagos,110.4
2018,Mealhada,106.3
2018,Mortágua,79.7
2018,Arganil,203.6
2018,Cantanhede,104.2
2018,Coimbra,201.0
2018,Condeixa-a-Nova,54.7
2018,Figueira da Foz,125.5
2018,Góis,
2018,Lousã,93.7
2018,Mira,71.3
2018,Miranda do Corvo,53.2
2018,Montemor-o-Velho,75.8
2018,Oliveira do Hospital,121.3
2018,Pampilhosa da Serra,22.0
2018,Penacova,110.1
2018,Penela,6.2
2018,Soure,114.9
2018,Tábua,74.0
2018,Vila Nova de Poiares,106.8
2018,Alvaiázere,91.9
2018,Ansião,195.9
2018,Batalha,81.3
2018,Castanheira de Pêra,
2018,Figueiró dos Vinhos,97.5
2018,Leiria,109.6
2018,Marinha Grande,139.5
2018,Pedrógão Grande,181.8
2018,Pombal,132.7
2018,Porto de Mós,66.9
2018,Carregal do Sal,75.9
2018,Castro Daire,110.5
2018,Mangualde,102.1
2018,Nelas,79.1
2018,Oliveira de Frades,86.6
2018,Penalva do Castelo,91.8
2018,Santa Comba Dão,90.0
2018,São Pedro do Sul,113.4
2018,Sátão,78.4
2018,Tondela,144.6
2018,Vila Nova de Paiva,65.3
2018,Viseu,140.6
2018,Vouzela,131.0
2018,Aguiar da Beira,87.0
2018,Cascais,117.7
2018,Lisboa,250.0
2018,Loures,72.9
2018,Mafra,86.8
2018,Oeiras,113.9
2018,Sintra,90.0
2018,Vila Franca de Xira,116.1
2018,Amadora,143.7
2018,Odivelas,100.1
2018,Alcochete,87.3
2018,Almada,121.8
2018,Barreiro,143.0
2018,Moita,81.5
2018,Montijo,88.8
2018,Palmela,78.7
2018,Seixal,121.5
2018,Sesimbra,75.6
2018,Setúbal,128.9
2018,Alandroal,5.5
2018,Arraiolos,54.7
2018,Borba,
2018,Estremoz,155.9
2018,Évora,211.9
2018,Montemor-o-Novo,88.8
2018,Mora,79.5
2018,Mourão,
2018,Portel,20.7
2018,Redondo,73.1
2018,Reguengos de Monsaraz,110.9
2018,Vendas Novas,109.9
2018,Viana do Alentejo,81.4
2018,Vila Viçosa,173.9
2018,Alcácer do Sal,72.9
2018,Grândola,99.1
2018,Santiago do Cacém,88.9
2018,Sines,190.0
2018,Odemira,115.5
2018,Alter do Chão,267.5
2018,Arronches,17.9
2018,Avis,24.5
2018,Campo Maior,117.8
2018,Castelo de Vide,17.3
2018,Crato,116.3
2018,Elvas,121.7
2018,Fronteira,50.0
2018,Gavião,46.2
2018,Marvão,
2018,Monforte,
2018,Nisa,78.8
2018,Ponte de Sor,129.3
2018,Portalegre,233.3
2018,Sousel,58.8
2018,Aljustrel,192.4
2018,Almodôvar,207.7
2018,Alvito,348.5
2018,Barrancos,30.0
2018,Beja,142.8
2018,Castro Verde,91.5
2018,Cuba,50.6
2018,Ferreira do Alentejo,27.6
2018,Mértola,157.5
2018,Moura,93.4
2018,Ourique,67.9
2018,Serpa,138.7
2018,Vidigueira,107.1
2018,Azambuja,107.7
